Unnamed: 0,GENERAL,Unnamed: 2,General Notes ,Unnamed: 4,Unnamed: 5,Unnamed: 6,GSP Information,Answer,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
RMS/Maps,MONITORING NETWORK,,DACs / Tribes / Drinking Water Users,1,"Do the Representative Monitoring Sites (RMS) in the monitoring network adequately represent water quality conditions around DACs, domestic wells, and Tribes (In the case of data gaps, evaluate proposed monitoring sites)? In the notes, please specify whether RMS for each of the contaminents identified in the basin (see line 24). Answer Yes = existing and proposed monitoring wells are adequately distributed across DAC, domestic well, and Tribal areas; Somewhat = existing and proposed RMS do not adequately cover DAC, domestic well, and Tribal portions of the basin; No = Existing and proposed RMS are not available within DAC, domestic well, and Tribal areas.","NO = RMS are not located within one  mile of any DACs, domestic wells, or tribes
Somewhat = RMS are within one mile of at least one DAC, domestic well or tribe
Yes = RMS are within one mile of ALL DAC, domestic and tribal communities within the basin boundary
","water quality, contaminents, COC, data gap, disadvantaged communit*, DAC",Somewhat,"As described in Section 3.4.1.3, the groundwater quality monitoring network is not currently finalized for this GSP due to data gaps in well construction information, and inadequate spatial coverage. However, an initial analysis of water quality data for the proposed network was conducted to eablish the interim MTs and MOs that will be updated once the data gaps are filled and a more complete assessment of this monitoring network can be established.","Page 3-28 / 3.3.4.5

Figure 3.4.1-2","1. How were WQ RMS listed? (CASGEM ID, lat/long, described) GAMA Table 3.3.4-2 Well ID
2. How many WQ RMS were we able to map? (all, some, none) All except wells that are proposed but not constructed yet
3. Of those mapped, was there a well within 1 mile of DACs? Decent WQ RMS coverage of DAC block group, could use a little more coverage
4.Of those mapped, was there a well within 1 mile of Tribes? Tribes are not within the basin boundary but are engaged with, RMS do not cover these tribes outside of the basin, Per pg 5 of C&E Plan: ""This area within Plumas County and under the jurisdiction of the PNF is also significant to California Native Americans, including native people of the Washoe, Paiute, and Maidu Tribes, who have deep and enduring cultural connections to this area of the basin""
5. Of those mapped, was there a well within 1 mile of domestic wells? Good coverage of drinking water wells, there are a few areas that could have more WQ RMS such as in sierravilla, beckwourth, and in the center north part of the basin

View Map Here: https://drive.google.com/drive/u/0/folders/1nMijKCsvRD6xg-TfwRmn5QhTLjp3_XLl

",
RMS/Maps,,,DACs / Tribes / Drinking Water Users,1,"Do the Representative Monitoring Sites (RMS) in the monitoring network adequately represent shallow groundwater elevations around DACs, domestic wells, and Tribes (In the case of data gaps, evaluate proposed monitoring sites). In the notes, please specify any deficiencies in the distribution of representative monitoring sites (RMS). Yes = existing and proposed monitoring wells are adequately distributed across DAC, drinking wells, and tribal areas; Somewhat = existing and proposed RMS do not adequately cover DAC, drinking wells, and tribal portions of the basin; No = Existing and proposed RMS are not available within DAC, drinking wells, and tribal areas.","NO = RMS are not located within a mile of any DACs, domestic wells, or tribes
Somewhat = RMS are within one mile of at least one DAC, domestic well or tribe
Yes = RMS are within one mile of ALL DAC, domestic and tribal communities within the basin boundary
","shallow monitoring well, data gap, disadvantaged communit*, DAC, tribal, tribe",Yes,RMPs capture the shallow and deep zones of the aquifer.,"Page 3-9 / 3.3.1.4 

Figure 3.3.1-1","1. How were Elevation RMS listed? (CASGEM ID, lat/long, described) CASGEM site ID Table 3.3.1-1
2. How many Elevation RMS were we able to map? (all, some, none) All
3. Of those mapped, was there a well within 1 mile of DACs? Representation of DAC looks sufficient
4.Of those mapped, was there a well within 1 mile of Tribes?  Tribes are not within the basin boundary but are engaged with, RMS do not cover these tribes outside of the basin. Per pg 5 of C&E Plan: ""This area within Plumas County and under the jurisdiction of the PNF is also significant to California Native Americans, including native people of the Washoe, Paiute, and Maidu Tribes, who have deep and enduring cultural connections to this area of the basin""
5. Of those mapped, was there a well within 1 mile of domestic wells? Elev representation of areas where drinking water is most dense look sufficient

View Map Here: https://drive.google.com/drive/u/0/folders/1nMijKCsvRD6xg-TfwRmn5QhTLjp3_XLl

",
ISW/GDE,,,Environment,1,Does the GSP include a plan to identify and fill shallow monitoring well data gaps around GDEs and ISWs in the monitoring network?,"No plan in place to identify and fill shallow well data gaps around GDEs and ISWs; no potential plan
  = no
Mention of shallow monitoring data gap and need to fill but no detailed plan in monitoring network or PMAs; contradictory statements in different sections; potential PMA; City is handling it = somewhat
GSP has a clear plan to fill spatial and/or temporal data gaps with regards to GDEs and ISWs in monitoring network section or PMAs
. = yes","shallow monitoring well, data gap, groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE ",Yes,"Strategically located new wells and stream stage and/or streamflow monitoring stations are also  proposed, so that each ISW RMP located in Figure 3.3.3-1 consists of a coupled surface water and shallow groundwater monitoring station for eventual calculation and tracking of hydraulic  gradients in the vicinity of representative ISWs. The proposed new wells are intended to  address shallow groundwater level data gaps, and provide coverage where groundwater level  declines due to pumping have been documented. This information, used in conjunction with the basin groundwater model, will allow for a spatial and temporal quantification of ISW depletion.

&& Final locations of proposed wells, streamflow stages, and streamflow gages will be determined by a site suitability study, where physical characteristics of the stream and site accessibility will be evaluated.
","Page 3-49 / 3.4.1.4

&& Page 3-50 / 3.4.1.4

Table 3.4.1-3

Figure 3.4.1.4-1","1. Is there a plan to fill shallow groundwater wells in the monitoring network section? yes - plan to install a couple of new shallow wells to help with the ISW monitoring 
2.And/OR is there a plan to fill shallow groundwater wells in the PMA section?  yes - table 4.2.1-1 the plan broadly lists expanding the water level monitoring network as a ""near term action"" (page 4-8)",
ISW/GDE,,,Environment,2,Does the GSP include any plans to incorporate GDE-related biological monitoring into the monitoring network?,"No plan or mention of biological monitoring 
  = no
Some coordination with other agencies; Mention of the possibility of future biological monitoring/surveys = somewhat
Clear plans for biological monitoring are described; Remote sensing; field surveys, etc. = yes","GDE Pulse, NDVI, normalized difference vegetation index, biologic*, survey, vegetation, fish",Somewhat,"Expand water level monitoring network, as proposed in this plan (Section 4.2.2)
 Install surface water stream gauges
 Investigate external funding or implementation by state/federal agencies to help mitigate costs of stream/ surface water monitoirng
 Perform groundwater-dependent ecosystem (GDE) monitoring
 Implement subsidence monitoring
 Develop comprehensive, streamlined, easy-to-use reporting systems to comply with SGMA and to support management decisions
 Include groundwater quality monitoring plan and expand groundwater",Page 4-8 / 4.2 ,"1. Is there a plan in place for biological monitoring, including but not limited to field surveys, remote sensing (NDMI, NDVI), aerial photographs? somewhat - the plan vaguely mentions performing GDE monitoring but no details are given",
WQ,PROJECTS & MANAGEMENT ACTIONS,,Environment,2,Does the GSP include any recharge projects with explicit benefits to the environment?,"NO = no recharge & no mention of benefits, &/ on-going project without coordination. SOMEWHAT = benefits to environment generally &/or on-going project with coordination &/or proposed project;  YES = explicit benefits to environment & the GSPs implementing;","recharge, managed aquifer recharge, MAR, multi-benefit recharge",Yes,"4.3.10 GROUNDWATER RECHARGE/MANAGED AQUIFER RECHARGE 
4.3.10.1 Project Description 
Managed Aquifer Recharge (MAR) is the process of intentionally adding water to aquifers. Both active and passive conjunctive uses can be considered in the SV Subbasin to provide water supplies for MAR projects. Active conjunctive use, or direct recharge, includes any practice that delivers water to the aquifer and increases groundwater storage. Passive conjunctive use, or  indirect recharge, includes conjunctive use practices (i.e., coordinated uses of surface water and groundwater) that reduce the amount of groundwater withdrawals which leads to increased aquifer storage. Key to MAR projects is the identification of water to drive the project, which generally is limited to excess stormwater runoff or increased water deliveries. Direct recharge can be accomplished via the following: 
• Spreading Basins: Spreading Basins facilitate the movement of water from the ground surface to the underlying hydraulically connected unconfined aquifer. A large volume of infiltrating water is concentrated on the ground surface which provides opportunities for recharge over larger areas and for longer time periods than what would otherwise occur. 
• Flooding agricultural fields (Flood-MAR): This practice involves use of flood water or stormwater for managed aquifer recharge on agricultural lands and engineered landscapes. Flood-MAR projects can provide multiple benefits to the water supply system, ecosystem, and wildlife habitat by increasing water supply reliability, flood risk mitigation, drought preparedness, aquifer replenishment, ecosystem enhancement, subsidence mitigation, water quality improvement, working landscape preservation and stewardship, climate change adaptation, recreation, and aesthetics.
",Page 4-41 / 4.3.10,"1. Are there projects that involve groundwater recharge? Yes
2. Do those projects list explicit benefits to the environment? Yes
3. Are the projects new, on-going or proposed? planning and conceptual stage, it will be implemented within first 10 years of GSP implementation. First they will run a  pilot project to evaluate the feasibility
4. Are the projects implemented by the GSP or others? GSA
5. If others, is the GSP coordinating with the others in implementation?
",
WQ,,,Environment,2,"Does the GSP include any habitat or stream restoration or invasive species removal projects (e.g., to improve water supply in the basin or GDE habitats)?",NO = on-going project without coordination. SOMEWHAT = on-going project with coordination &/or proposed project;  YES = the GSPs implementing;,"invasive species, habitat",Yes,"4.2.7 SIERRA BROOKS—SMITHNECK WILDLAND URBAN INTERFACE FUELS REDUCTION PROJECT3
This MA is for the GSAs to coordinate actions with an existing fuels reduction project in an effort to take advantage of actions to reduce vegetation thus improving water retention and water quality. The Sierra Valley Resource Conservation District(SVRCD) will reduce heavy fuel loads on 723 acres of U.S. Forest Service and California Department of Fish and Wildlife lands adjacent to the Sierra Brooks Subdivision and one mile southeast of the community of Loyalton in Sierra County. Implementation of proposed treatments will benefit wildlife, including critical winter range for the Truckee-Loyalton deer herd, increase forest resilience and resistance to destructive wildfire, disease and insect infestation, and protect the community of, and water supply for, Sierra Brooks. The long-term goal of the project is to return the landscape to a condition within the range of natural variability, allowing for prescribed underburns that will maintain healthy forest conditions. Treatments were identified as high priorities for fuels reduction in the Sierra County Community Wildfire Protection Plan, by the Sierraville Ranger District and the Sierra Brooks Firewise Community. The project furthers the Integrated Regional Water Management Plan for the Upper Feather River Watershed and meets the goals of improving local water retention and improving water quality. The Project will complement existing adjacent forest health and fuels reduction projects which have recently been completed by private landowners. Several minor projects have been executed within the last five years and include manual fuel treatments along the Forest Service 04 Road, mastication and manual thinning in the Loyalton Pines Subdivision, and thinning/brush abatement within the Sierra Brooks Subdivision. The SVRCD has been conducting ecosystem restoration and providing forest health assistance with landowners in Sierra County for over 25 years. The GSAs will coordinate with the RCD to assist with implementation and identify opportunities for this project to further benefit management of groundwater resources in the SV Subbasin. Information to be revised and expanded pending coordination with RCD– current text from Sierra Nevada Conservancy website project description.
&&&
4.3.8 WATERSHED AND UPLAND MANAGEMENT AND RESTORATION 
Watershed management and restoration would seek to implement multi-benefit projects that enhance precipitation retention and infiltration (i.e., reducing runoff), reduce fuel loads, and support ecosystem services such as reducing peak flood flows and enhancing summer baseflows. Projects could be identified on a watershed wide scale or to focus on specific areas.  A focus on specific areas may allow for more feasible projects that are easier to evaluate with respect to effectiveness. As an example of a focus on a specific area of the watershed, upland management, as described further below, could include forest / meadow restoration, thinning of vegetation, road improvements or removal, and soil decompaction (i.e., goal of increasing water retention in the soils).
In addition, projects to enhance wetlands and meadows could better retain water to support GDEs. The National Resource Conservation Service has implemented meadow restoration projects in Clover Valley and Perazzo Meadows that divert water from going downstream.
","Page 4-18 / 4.2.7
Page 4-36 / 4.3.8
","If yes to projects:
1. Are the projects new, on-going or proposed? Sierra brooks projects: Ongoing,/ Watershed and upland management: This project is in the conceptualization stage. An exploration of funding sources, project location  and project feasibility are planned within the first ten years of GSP implementation.
2. Are the projects implemented by the GSP or others? Sierra brooks, GSA and others / GSA
3. If others, is the GSP coordinating with the others in implementation?
",
WQ,,,All,1,"Does the GSP identify benefits or impacts of identified projects and management actions to key beneficial users such as GDEs, drinking water users, tribes, DACs?","NO = no mention of benefits, &/ on-going project without coordination beyond general mention of ""beneficial users"". SOMEWHAT = beneficial users explicilty identified, but impacts not well described or beneficial users explicilty identifed and described, but no PMAs with benefits to GDEs, drinking water users, tribes or DACs;  YES = beneficial users exlicitly idenfitied, impacts and benefits described and PMAs with benefits to GDEs, drinking water users, tribes and DACs.","beneficial users, environment, GDE, DAC, trib*",Yes,"4.2.1 INVENTORY AND METERING 
4.2.1.1 Project Description 
This management action (MA) of maintaining a comprehensive well inventory will help assess  impacts associated with the SMCs set in the GSP. Implementation of the MA can be focused in  critical locations, to protect wells that where minimum thresholds are in jeapordy of being reached, or measureable objectives are not being attained. Outreach will also be conducted to domestic well owners to create awareness about the importance of checking groundwater levels and periodically testing groundwater quality.
An enhancement of the current MA is suggested to provide a more complete inventory of small domestic wells, including their current water levels (and therefore their chances of being  impacted by a decline in groundwater levels in the SV Subbasin) and adding more water quality  sampling. This should improve the understanding of SV Subbasin conditions and will be valuable for future management decisions and modeling results.&&&
4.2.1.2 Measurable Objective 
Replacement of, calibration of, and installation of new flowmeters for wells to be identified and development of a comprehensive inventory of active domestic, industrial, and stock wells. By expanding the number of wells used for the WQ monitoring well network, a better distributed map of current groundwater quality conditions can also be developed. &&&
4.2.2 MONITORING AND REPORTING
4.2.2.1 Project Description
The SV Subbasin has four existing monitoring networks for water levels, streamflow depletion, land subsidence, and water quality which are presented and described in Chapter 3. This MA of continuing and expanding monitoring and reporting would enhance and expand existing monitoring networks for sustainability indicators to further improve the current calibration of the Sierra Valley model. This would include identifying additional wells to be monitored, measuring water quality at existing wells, adding stream gages and subsidence monuments as needed. Once better calibration has been achieved, the model will be used to simulate the basin response to different PMAs under current and future conditions. Specific data will be used to monitor the effectiveness of specific PMAs and therefore will be included in the model and used in future model simulations. Monitoring includes data gathering, frequent reporting, and analysis. For example, to better monitor streamflow depletion, near-term actions could include the installation of streamflow gages. GDE monitoring could be utilized to analyze changes in ecosystem health using satellite, rainfall, and groundwater data from existing wells. Proposed expansion of monitoring networks is described in Chapter 3 and further justified in the data gaps section (Appendix 2-5).
4.2.2.2 Measurable Objective
Collect and report accurate data sufficient to provide accurate groundwater levels, water quality,  subsidence and GDEs conditions and demonstrate whether the sustainable management criteria outlined in Chapter 3 for all indicators are being met through the projects and management actions in place in the basin.&&&


","Page 4-11 / 4.2.1
Page 4-12 / 4.2.1.2
Page 4-13 / 4.2.2.
Page 4-13 / 4.2.2.2.2","1. Do they identify explicity beneficial users? Yes
2. Do they describe the impact or benefit to the users identified? yes
3. Across all PMAs, do they include GDEs, drinking water users, Tribes and DACs? If yes, which? GDE and domestic users
4. Are the projects proposed, ongoing? Ongoing
5. Are the projects implemented by GSA or others? GSA
",
Stakeholder & WQ,,,DACs,2,Does the GSP include any recharge projects with explicit benefits to DACs?,"NO = no mention of benefits, &/ on-going project without coordination. SOMEWHAT = benefits to beneficial users broadly &/or on-going project with coordination &/or proposed project;  YES = explicit benefits to environment & the GSPs implementing;","recharge, managed aquifer recharge, MAR",No,"4.3.10 GROUNDWATER RECHARGE/MANAGED AQUIFER RECHARGE 
4.3.10.1 Project Description 
Managed Aquifer Recharge (MAR) is the process of intentionally adding water to aquifers. Both active and passive conjunctive uses can be considered in the SV Subbasin to provide water supplies for MAR projects. Active conjunctive use, or direct recharge, includes any practice that delivers water to the aquifer and increases groundwater storage. Passive conjunctive use, or  indirect recharge, includes conjunctive use practices (i.e., coordinated uses of surface water and groundwater) that reduce the amount of groundwater withdrawals which leads to increased aquifer storage. Key to MAR projects is the identification of water to drive the project, which generally is limited to excess stormwater runoff or increased water deliveries. Direct recharge can be accomplished via the following: 
• Spreading Basins: Spreading Basins facilitate the movement of water from the ground surface to the underlying hydraulically connected unconfined aquifer. A large volume of infiltrating water is concentrated on the ground surface which provides opportunities for recharge over larger areas and for longer time periods than what would otherwise occur. 
• Flooding agricultural fields (Flood-MAR): This practice involves use of flood water or stormwater for managed aquifer recharge on agricultural lands and engineered landscapes. Flood-MAR projects can provide multiple benefits to the water supply system, ecosystem, and wildlife habitat by increasing water supply reliability, flood risk mitigation, drought preparedness, aquifer replenishment, ecosystem enhancement, subsidence mitigation, water quality improvement, working landscape preservation and stewardship, climate change adaptation, recreation, and aesthetics.
",Page 4-41 / 4.3.10,"1. Are there projects that involve groundwater recharge? Yes
2. Do those projects list explicit benefits to the DAC? No
3. Are the projects new, on-going or proposed? planning and conceptual stage, it will be implemented within first 10 years of GSP implementation. First they will run a  pilot project to evaluate the feasibility
4. Are the projects implemented by the GSP or others? GSA
5. If others, is the GSP coordinating with the others in implementation?
",
WQ,,,DACs / Drinking Water,,Does the GSP include a drinking water well mitigation program to avoid significiant and unreasonable loss of drinking water?,"NO: No well mitigation program SOMEWHAT: well mitigation program, but not explicitly for drinking water users and DACs &/ proposed or on-going with coordination YES: well mitigation program for drinking water users and DACs","drinking water, well mitigation program",No,,,"1. Is there a well mitigation program?
2. Is the program new, on-going or proposed?
3. Is the well mitigation program explicitly for drinking water users and DACs?

",
WQ,,,DACs,1,Does the GSP identify potential impacts to water quality from Projects and Management Actions?,"NO = no mention of benefits, &/ on-going project without coordination. SOMEWHAT = benefits to beneficial users broadly &/or on-going project with coordination &/or proposed project;  YES = explicit benefits to DACs & the GSPs implementing;","water quality, disadvantaged communit*, DAC",Somewhat,"4.2.1 INVENTORY AND METERING 
4.2.1.1 Project Description 
This management action (MA) of maintaining a comprehensive well inventory will help assess  impacts associated with the SMCs set in the GSP. Implementation of the MA can be focused in  critical locations, to protect wells that where minimum thresholds are in jeapordy of being reached, or measureable objectives are not being attained. Outreach will also be conducted to domestic well owners to create awareness about the importance of checking groundwater levels and periodically testing groundwater quality.
An enhancement of the current MA is suggested to provide a more complete inventory of small domestic wells, including their current water levels (and therefore their chances of being  impacted by a decline in groundwater levels in the SV Subbasin) and adding more water quality  sampling. This should improve the understanding of SV Subbasin conditions and will be valuable for future management decisions and modeling results.&&&
4.2.1.2 Measurable Objective 
Replacement of, calibration of, and installation of new flowmeters for wells to be identified and development of a comprehensive inventory of active domestic, industrial, and stock wells. By expanding the number of wells used for the WQ monitoring well network, a better distributed map of current groundwater quality conditions can also be developed.&&&
4.2.7 SIERRA BROOKS—SMITHNECK WILDLAND URBAN INTERFACE FUELS REDUCTION PROJECT3
This MA is for the GSAs to coordinate actions with an existing fuels reduction project in an effort to take advantage of actions to reduce vegetation thus improving water retention and water quality. The Sierra Valley Resource Conservation District(SVRCD) will reduce heavy fuel loads on 723 acres of U.S. Forest Service and California Department of Fish and Wildlife lands adjacent to the Sierra Brooks Subdivision and one mile southeast of the community of Loyalton in Sierra County. Implementation of proposed treatments will benefit wildlife, including critical winter range for the Truckee-Loyalton deer herd, increase forest resilience and resistance to destructive wildfire, disease and insect infestation, and protect the community of, and water supply for, Sierra Brooks. The long-term goal of the project is to return the landscape to a condition within the range of natural variability, allowing for prescribed underburns that will maintain healthy forest conditions. Treatments were identified as high priorities for fuels reduction in the Sierra County Community Wildfire Protection Plan, by the Sierraville Ranger District and the Sierra Brooks Firewise Community. The project furthers the Integrated Regional Water Management Plan for the Upper Feather River Watershed and meets the goals of improving local water retention and improving water quality. The Project will complement existing adjacent forest health and fuels reduction projects which have recently been completed by private landowners. Several minor projects have been executed within the last five years and include manual fuel treatments along the Forest Service 04 Road, mastication and manual thinning in the Loyalton Pines Subdivision, and thinning/brush abatement within the Sierra Brooks Subdivision. The SVRCD has been conducting ecosystem restoration and providing forest health assistance with landowners in Sierra County for over 25 years. The GSAs will coordinate with the RCD to assist with implementation and identify opportunities for this project to further benefit management of groundwater resources in the SV Subbasin. Information to be revised and expanded pending coordination with RCD– current text from Sierra Nevada Conservancy website project description.
","Page 4-11 / 4.2.1
Page 4-12 / 4.2.1.2
Page 4-18 / 4.2.7","1. Do those projects list potential impacts to water quality? Yes
2. Do those Projects list potential impacts to DAC? No
3. Are the projects new, on-going or proposed? ongoing
4. Are the projects implemented by the GSP or others?  GSA/ GSA with others
5. If others, is the GSP coordinating with the others in implementation?
",
CC/Other,OTHER,,,,Does the GSP have plans to use Open ET to monitor groundwater extractions from agriculture?,"No: Open ET not mentioned in GSP
Somewhat: Satellite based evapotranspiration used in analysis and monitoring for future groundwater extractions from agriculture
Yes: Open ET identified as a resource that will be used for monitoring future extractions from agriculture",OpenET,No,,,,
CC/Other,,,,,Does the GSP have plans to install meters on wells in the basin?,"No: No mention of installing meters on wells or mentions meters as a DWR recommendation but no plans to install
Somewhat: Mentions potential plans for installing meters in event of exceedance, or identifies need for meters but no details of plans for installation
Yes: Describes plans for installing meters in detail as a planned project  ",meters,Yes,"The existing/ongoing MA involves replacing old flowmeters, calibrating existing flowmeters, and completing analysis for telemetry options, including initial and ongoing costs for the replacement and adjustments to flowmeter installations on high-capacity wells to achieve installations consistent with meter specifications. 
A detailed well inventory and assessment of impacts improves the understanding of SV Subbasin conditions and will be valuable for modeled results and management decisions. Currently, SVGMD maintains an inventory of large capacity wells. To account for large-scale pumping of the SV Subbasin, metering is required by the GSAs for all active and inactive large-capacity wells that are 100 gpm or larger, or that have larger than 6-inch casings. Large-capacity agricultural well owners purchase the first meter for their well, with the meter becoming the property of the Sierra Valley Groundwater Management District, and maintenance provided by the District's meter technician. This has been required since ordinance 82-03 was passed by SVGMD in 1982, with refinements, such as diameter requirements, passed in subsequent years. Municipal wells in Sierra Brooks, Loyalton and Calpine are also metered with management by the local water utility districts.
&&
Replacement of, calibration of, and installation of new flowmeters for wells to be identified and 147 development of a comprehensive inventory of active domestic, industrial, and stock wells. By 148 expanding the number of wells used for the WQ monitoring well network, a better distributed 149 map of current groundwater quality conditions can also be developed.
&&
As an ongoing MA, the GSAs manages and enacts well permitting ordinances. SVGMD has enacted ordinances that: 
• Require meters on all high-capacity wells (82-03); 
• Require review of water availability for new development applications (83-01) 
• Restrict installation of new high-capacity agricultural wells in specific areas of the SV Subbasin (18-01 §3a)","Page 4-11 / 4.2.1.1
Page 4-12 / 4.2.1.2
Page 4-16 / 4.2.5","Metering already required, with plans to replace and calibrate existing systems as well as new installations.",
CC/Other,,,,,"Does the GSP have plans to implement demand reduction (e.g., pumping cuts) in the basin?","No:  Demand reduction not mentioned 
Somewhat: Mentions potential plans for demand reduction in event of exceedance, or future potential PMAs of demand reduction
Yes: Planned PMAs of demand reduction are described","demand, demand reduction, pumping cuts, demand management",Somewhat,"Achieving increases in irrigation efficiency through equipment improvements are anticipated to reduce overall water demand. This management action would include development of workplans tailored to individual ranches based on identifying viable alternatives for existing practices and initially conducting pilot projects to evaluate their effectiveness. 
Existing agriculture in Sierra Valley primarily produces forage crops for cattle and dairy industries. This includes flood irrigated pasture, and cultivated alfalfa, grass hay, and grains as rotation crops. Irrigation efficiency refers to the quantity of water required to meet crops water demand versus the volume of water applied. Irrigation efficiency can be improved by accomplishing more uniform distribution of water to soils, minimizing losses to wind (wind drift), minimizing evaporation, and preventing overapplication of water, with a goal of applying just the right amount of water to meet the crop evapotranspiration (ET) requirement, while minimizing deep percolation past the root zone, or runoff from the irrigated area. Depending on climate and soil salinity, some over application of water above the required ET amount is necessary for leaching of salts, and prevention of salt buildup in the root zone. In reality, due to non- uniformity of applied water and soils variability, achieving perfect efficiency is not possible, and when approached, will result in some percentage of the irrigated area experiencing crop distress and crop loss.",Page 4-25 / 4.3.1.1,Proposed MA that would reduce demand through increased efficiency of equipment/technology.,
CC/Other,,,,,"Does the GSP have plans to implement supply augmentation (e.g., recharge projects, desalinating brackish groundwater) in the basin to achieve sustainability?","No: No plans in place for supply augmentation
Somewhat: Potential projects or evaluations of feasibility to implement supply augmentation mentioned
Yes: Planned supply augmentation described in detail to achieve sustainability","recharge, managed aquifer recharge, MAR, desalin*, brackish groundwater",Yes,"Implementation of an outreach and education program is expected to benefit groundwater levels, groundwater storage, and water quality by providing education resources for irrigators and other water users to implement BMPs that may reduce non-beneficial ET and provide in-lieu recharge benefits to the groundwater SV Subbasin, for example.
&&
Reuse of treated municipal wastewater for irrigation presents an alternative to groundwater. This then provide the opportunity for groundwater supplies that could be reserved for other uses where higher quality may be needed (i.e., meet drinking water standards). Currently, treated wastewater from the City of Loyalton’s wastewater treatment plant is used to irrigate alfalfa fields. Other opportunities to reuse treated wastewater in compliance with the State Water Board Recycled Water Policy (Resolution No. 2018-0057) will be explored through evaluation of activities at commercial and municipal facilites to determine if water is discharged that could be reused.","Page 4-16 / 4.2.4.7
Page 4-17 / 4.2.6",Two planned/ongoing MAs that will reduce GW use through education programs and use of recycled water (i.e. in-lieu recharge),
CC/Other,,,,,"Do they evaluate whether Project and Management Actions close the gap for current and projected sustainable yield (e.g., overdraft as compared to the projected sustainable yield)? ","No: No mention of sustainable yield or overdraft, or closing the gap through PMAs
Somewhat: PMAs are described to close the gap but are future potential projects
Yes: Planned PMAs are identified as those that close the gap for projected sustainable yield and is demonstrated quantitatively","sustainable yield, overdraft, balance",Yes,"The Basin is considered by DWR to not exhibit critical long-term overdraft. DWR’s analysis of long-term groundwater hydrographs used a base period of water years 1989 to 2009 for this determination, which includes wet and dry periods and has the same mean precipitation as the long-term mean. per California’s Groundwater - Update 2020 (Bulletin 118). This finding is supported by the observed recovery of groundwater levels following each drought, as shown on Figure 2.2-18 from Section 2.2.2.1, and the insignificant cumulative change in storage estimated with the historic and projected water budgets.
&&
To achieve this Plan’s sustainability goal by 2042 and avoid undesirable results as required by SGMA regulations, multiple projects and management actions (PMAs) have been identified for potential implementation by the GSA. This section provides a description of PMAs that may be implemented to achieve and maintain the sustainability goal and to respond to changing conditions in the SV Subbasin.

","Page 2-124 / 2.2.3.6
Page 4-1 / 4.","GSP states that the Basin is not in overdraft, and that PMAs will help maintain sustainability/ensure that SMC thresholds are not crossed. None of the PMAs have quantified estimates of benefits, but many include wording regarding the maintenance of sustainability, or of avoiding undesirable results.",
CC/Other,,,,,Does the GSP reference / propose any new water markets in the basin?,"No: No new water markets referenced or proposed
Somewhat: no somewhat for this question
Yes: New water markets are referenced or proposed",water market,Yes,"Groundwater trading and an allocations system is a mechanism to reduce long-term groundwater pumping. This manner of demand management action would support sustainable groundwater management in the Subbasin through the implementation of policies, programs, and agreements that require, promote and/or incentivize water conservation and efficient water use. Demand management refers to water management actions that would require reduction in the use of groundwater, and may include defining water allocations (shares) to each high-volume user of groundwater. Normally, allocations would not be required for typical residential water uses below a threshold, such as 2 acre-feet (~650,000 gallons) per year. Allocations can be initially assigned to users based on historical water uses and irrigated acres, along with considerations for supplemental surface water or treated effluent water sources. Shares are managed on an annual use audit, and duties may be fixed or variable depending on the water-year and anticipated irrigation water requirements for the growing season. To effectively result in long-term groundwater use reductions, allocations may also be ramped down in duty so as to gradually result in reduced pumping, and duties can be fine-tuned in an adaptive management approach based on aquifer water level responses and projected ability to meet the 20-year sustainability goals of the GSA. The allocations could also be traded or transferred to alternative locations throughout the basin or within prescribed areas. These groundwater trading programs are being proposed or explored by GSAs for a mechanism to assure that sustainability goals can be achieved, and an equitable format for pumping reduction is established. 
The structure for an allocation system has not been explored at the time of this GSP, as allocations and associated requirements to reduce pumping within allocations is not a desired management action, if other less economically impactful tools and management actions can be implemented to reach sustainability goals. Because this water management approach would have direct economic impact through reduced irrigation water volumes, and would require additional administration actions by the SVGMD, it is not identified in the GSP as a primary management action. This potential management action can be reassessed at the 5-year GSP audit point to determine need, in consideration of the effectiveness and refined understanding of the feasibility of other management actions to meet sustainability goals.",Page 4-34 / 4.3.7,Water trading and allocations system has been proposed to reduce demand ,
