Unnamed: 0,GENERAL,Unnamed: 2,General Notes ,Unnamed: 4,Unnamed: 5,Unnamed: 6,GSP Information,Answer,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
Sara,,,All,1,"Does the GSP identify benefits or impacts of identified projects and management actions to key beneficial users such as GDEs, drinking water users, tribes, DACs?","NO = no mention of benefits, &/ on-going project without coordination. SOMEWHAT = benefits to beneficial users broadly &/or on-going project with coordination &/or proposed project;  YES = explicit benefits to environment & the GSPs implementing;","beneficial users, environment, GDE, DAC, trib*",Somewhat,"Aquifer Characterization Analysis: By preventing future declining water levels, the MA will help the GSA achieve the  measurable objectives of several sustainability indicators: groundwater levels, groundwater storage, subsidence, and interconnected surface water and GDEs. Circumstances for Implementation: Currently, there is no threat of chronically declining water levels in Shasta Valley. The Basin is not in a condition of overdraft. Future threats to groundwater levels fall into two categories, further explained below:  Increased total net groundwater use in the Basin (total net groundwater use: difference between Basin landscape recharge and Basin pumping).  Reduced recharge into and runoff from the watershed surrounding the Basin This MA ensures that future declining water levels are not the result of any significant expansion of groundwater pumping in the Basin (first category), which would lead to new, lower equilibrium groundwater level conditions (see Chapter 2). While not constituting a condition of overdraft, these new dynamic equilibrium conditions may possibly exceed the MT for water level, also affecting the protection of GDEs and increase the depletion of interconnected surface water due to groundwater pumping at periods of critically low streamflow and spring flow conditions (summer and fall). Groundwater levels in the basin are fundamentally controlled by:  The elevation and location of the Shasta River along the valley. The Shasta River is a net gaining stream, naturally draining the Basin. Segments of the river switch from gaining to loosing during the year, but on annual average the entire river is always a gaining system. Water budget analysis presented in Chapter 2 provides more details  The amount of recharge from surface water feature in the upper part of the Basin, including Shasta River, Lake Shastina, and along westside creeks over their upper and middle alluvial fan sections; and the amount of recharge over the watershed to the south and east of the Basin and subsequent groundwater inflow from the upper watershed into the Basin.","Page 15, 16 / 4.2","""1. Do they identify explicity beneficial users?   GDEs, but not others
2. Do they describe the impact or benefit to the users identified? Somehow
3. Across all PMAs, do they include GDEs, drinking water users, Tribes and DACs? If yes, which? GDE
4. Are the projects proposed, ongoing? New
5. Are the projects implemented by GSA or others?GSP
6. If others, is the GSP coordinating with the others in implementation? na

NO mention of Tribes, DAC and drinking water users in this section. Aquifer Characterization Analysis just analysis the impacts on GDE",
Martha/Sara,,,DACs,2,Does the GSP include any recharge projects with explicit benefits to DACs?,"NO = no mention of benefits, &/ on-going project without coordination. SOMEWHAT = benefits to beneficial users broadly &/or on-going project with coordination &/or proposed project;  YES = explicit benefits to environment & the GSPs implementing;","recharge, managed aquifer recharge, MAR",No,,,"1. Are there projects that involve groundwater recharge? yes
2. Do those projects list explicit benefits to DACs? no
3. Are the projects new, on-going and proposed? na
4. Are the projects implemented by the GSP or others? na
5. If others, is the GSP coordinating with the others in implementation? na
",
Sara,,,DACs / Drinking Water,,Does the GSP include a drinking water well mitigation program to avoid significiant and unreasonable loss of drinking water?,"NO: No well mitigation program SOMEWHAT: well mitigation program, but not explicitly for drinking water users and DACs &/ proposed or on-going with coordination YES: well mitigation program for drinking water users and DACs","drinking water, well mitigation program",No,,,"1. Is there a well mitigation program? no
2. Is the program new, on-going or proposed? na
3. Is the well mitigation program explicitly for drinking water users and DACs? na

",
Sara,,,DACs,1,Does the GSP identify potential impacts to water quality from Projects and Management Actions?,"NO = no mention of benefits, &/ on-going project without coordination. SOMEWHAT = benefits to beneficial users broadly &/or on-going project with coordination &/or proposed project;  YES = explicit benefits to environment & the GSPs implementing;","water quality, disadvantaged communit*, DAC",Somewhat,"Shasta River Tailwater Reduction Plan Watershed-wide planned and prioritized approach that guides efforts to reduce tailwaters’ negative impacts to water quality, mostly temperature. Temperature has not been the main focus of this GSP, but it will be considered in further developments.",Page 12 / 4.2,"1. Do those projects list potential impacts to water quality? Yes
2. Do those Projects list potential impacts to DAC? No
3. Are the projects new, on-going or proposed?na
4. Are the projects implemented by the GSP or others? na
5. If others, is the GSP coordinating with the others in implementation?na

They have project to make water quality better",
Lauren,OTHER,,,,Does the GSP have plans to use Open ET to monitor groundwater extractions from agriculture?,"No: Open ET not mentioned in GSP
Somewhat: Satellite based evapotranspiration used in analysis and monitoring for future groundwater extractions from agriculture
Yes: Open ET identified as a resource that will be used for monitoring future extractions from agriculture",OpenET,No,,,,
Lauren,,,,,Does the GSP have plans to install meters on wells in the basin?,"No: No mention of installing meters on wells or mentions meters as a DWR recommendation but no plans to install
Somewhat: Mentions potential plans for installing meters in event of exceedance, or identifies need for meters but no details of plans for installation
Yes: Describes plans for installing meters in detail as a planned project  ",meters,Somewhat,"Owners and/or operators of groundwater wells, meeting a certain criteria, are encouraged to report pumping volumes. The reporting of pumping volumes will establish baseline values as well as provide information for the Shasta Watershed Groundwater Model. The suggested criteria for wells that should report are:
• Pumps Operated above 500 gallons per minutes; or
• Pumps used for commercial purposes.
Reporting can be done one of three ways:
1. A flow meter or totalizer will be installed and read on a monthly basis...
...Possible subsidies in installation of flow meters from future grants will be explored.
&&
For the purpose of the GSP, pumping curtailments are defined as voluntary or mandatory reductions or limitations in the amount of water a current or future groundwater user can pump from the Basin. This would be applied in the case of a situation where the planned Projects and Management Actions are insufficient to reach and/or maintain sustainability and one or more sustainability indicators are likely to dip below the minimum threshold by 2042. Under such a curtailment scenario, the GSA would first determine, using SWGM and other hydrologic assessment tools, the amount of water that affected pumpers could take sustainably, and the pumpers would be required to reduce their groundwater extraction to that allocation. All pumpers subject to allocations and curtailment would be required to be metered. Curtailments may be temporary, seasonal, or permanent.","Page 7 / 3.3
Page 32 / 4.3
","The management action related to curtailing GW pumping is listed as a ""Potential Future Project and Management Action"" (i.e. no concrete plans to install meters)",
Lauren,,,,,"Does the GSP have plans to implement demand reduction (e.g., pumping cuts) in the basin to achieve sustainability?","No:  Demand reduction not mentioned 
Somewhat: Mentions potential plans for demand reduction in event of exceedance, or future potential PMAs of demand reduction
Yes: Planned PMAs of demand reduction are described","demand, demand reduction, pumping cuts, demand management",Somewhat,"In many of the groundwater basins subject to SGMA throughout the State, pumping restrictions are one of the key components of the GSP. In Shasta Valley, the current level of Basin pumping, minus voluntary pumping reductions, can be continued with the effective implementation of Tier I and Tier II PMAs. However, the GSA also acknowledges that pumping curtailments are an effective tool that may need to be used in the future to achieve groundwater sustainability.
For the purpose of the GSP, pumping curtailments are defined as voluntary or mandatory reductions or limitations in the amount of water a current or future groundwater user can pump from the Basin. This would be applied in the case of a situation where the planned Projects and Management Actions are insufficient to reach and/or maintain sustainability and one or more sustainability indicators are likely to dip below the minimum threshold by 2042. Under such a curtailment scenario, the GSA would first determine, using SWGMand other hydrologic assessment tools, the amount of water that affected pumpers could take sustainably, and the pumpers would be required to reduce their groundwater extraction to that allocation. All pumpers subject to allocations and curtailment would be required to be metered. Curtailments may be temporary, seasonal, or permanent.
SGMA legislation allows for charging fees for pumping in excess of allocations, or for noncompliance with other GSA regulations (CWC Section 10732 (a)). The GSA will consider adoption of fees and/or other penalties for violations of pumping allowance and/or reporting if curtailments are implemented.
In the event of a need to restrict pumping, pumping restrictions could also be placed on new wells. Restrictions on permits for new groundwater wells would be considered if there was high demand for wells that, if constructed, could lead to the basin water extractions exceeding the sustainable yield for the basin. Alternative, restrictions on permits in specific areas would be considered if additional localized pumping could drive one or more sustainability indicators below the minimum threshold. In the absence of a basin adjudication, pumping restrictions on new uses would need to be applied equitably and in a similar proportion to restrictions on existing users.",Page 32 / 4.3,"This is a ""Potential Future Project"" without any concrete plans to implement",
Lauren,,,,,"Does the GSP have plans to implement supply augmentation (e.g., recharge projects, desalinating brackish groundwater) in the basin to achieve sustainability?","No: No plans in place for supply augmentation
Somewhat: Potential projects or evaluations of feasibility to implement supply augmentation mentioned
Yes: Planned supply augmentation described in detail to achieve sustainability","recharge, managed aquifer recharge, MAR, desalin*, brackish groundwater",Yes,"Shasta Recharge Pilot Project
The project will divert water from the Shasta River or its tributaries onto target land near Gazelle and Grenada for winter groundwater recharge when enough water is available in the river. Specific locations for the pilot recharge project will be proposed, and initial baseline studies will occur. Following results, long term and larger recharge projects will be designed and built. The goal for this project is to provide a preliminary assessment of more large scale as in future recharge opportunities in the Basin. It will also provide a good opportunity to start exploring availability of water, based on year type and climate conditions in general. This project should be considered as a pilot explorative project that will enhance data collection and understanding of the Basin characteristics.",Page 27 / 4.2,"This is a Tier II project, and is planned for implementation within 5 years of GSP acceptance",
Lauren,,,,,"Do they evaluate whether Project and Management Actions close the gap for current and projected sustainable yield (e.g., overdraft as compared to the projected sustainable yield)? ","No: No mention of sustainable yield or overdraft, or closing the gap through PMAs
Somewhat: PMAs are described to close the gap but are future potential projects
Yes: Planned PMAs are identified as those that close the gap for projected sustainable yield and is demonstrated quantitatively","sustainable yield, overdraft, balance",Yes,"Avoiding Significant Increase of Total Net Groundwater Use from the Basin
The goal of this MA is to avoid water level declines and additional stream depletion in Shasta Valley that would result from significant expansion of net groundwater use relative to the practice over the past two decades. Net groundwater use is defined as the difference between groundwater pumping and groundwater recharge in the Basin. Under conditions of long-term stable recharge (from precipitation, irrigation, streams, floods) and long-term stable surface water supplies in the Basin, significant increases in long-term average ET (or other consumptive uses) in the Basin lead to significant increases in long-term average net groundwater use. While not leading to overdraft, such increase of net groundwater use would result in less groundwater discharge toward the Shasta River and, hence, lower dynamic equilibrium water levels in the Basin or portions of the Basin, possibly at levels lower than the minimum threshold (MT) 16 for groundwater levels or for interconnected surface water, for significant periods of time (see Chapter 2.2.3.3). This MA helps to ensure that the sustainable yield of the basin is not exceeded (see Chapter 2.2.4) and that sustainable management criteria are met.",Page 14 / 4.2,"Basin is currently considered not to be in an overdraft phase, and some identified MAs will ensure sustainable yield is not exceeded ",
Lauren,,,,,Does the GSP reference / propose any new water markets in the basin?,"No: No new water markets referenced or proposed
Somewhat: no somewhat for this question
Yes: New water markets are referenced or proposed",water market,No,,,"Some mention of using market principles in order to allow for new GW extractors in the basin without greatly increasing the amount of GW pumped, but no new systems of trading/exporting water outside the basin are discussed",
Lauren,,,,,"Does the GSP identify the potential impact of climate change on obtaining/crossing thresholds for Sustainable Management Criteria (e.g., as a driver of undesirable result or potential reason for crossing a minimum threshold)?","No: No impacts from climate change referenced in SMC
Somewhat: References climate change impacts but does not identify as a reason for crossing thresholds
Yes: Explicitly identifies climate change as a reason for obtaining/crossing thresholds for SMC",climate change,Yes,"Climate change or an extended drought can lead to reduced snowpack, rainfall reductions, prolonged periods of lowered groundwater levels, and reduced recharge. It may also lead to reduced recharge in surrounding uplands, lowering groundwater inflow to the Basin",Page 41 / 3.4.3.1,Climate change noted as a factor that could impact the depeltion of ISW sustainablity indicator,
Lauren,,,,,"Does the GSP includes details on coordination with water quality control programs (e.g., Regional Water Quality Control Board, CV-Salts)?","No: No mention of RWQCB or it is mentioned but coordination not discussed at all
Somewhat: Recognizes RWQCB as interested party or stakeholder but details of coordination not included
Yes: Coordination between RWQCB and GSA are clearly defined","Regional Water Quality Control Board (RWQCB), CV-Salts",Yes,"• North Coast Regional Water Quality Control Board 
o Recently, GSA staff and the technical team has met with Regional Board staff regarding efforts to gather groundwater samples, and to also discuss the relationship of TMDL waivers in Scott and Shasta Valleys and how those will be impacted or partnered with projects and managements actions in the GSP. 
o GSA staff and technical team participated in a Scott and Shasta flow working group, led by Regional Board staff, where immediate project needs were discussed which included actions as they will relate to GSP actions and projects. Development of the interconnected surface water SMC was discussed, and members of the working group provided comments and asked questions that were answered by the technical team.",Page 9 / 1.4.4,,
Lauren,,,,,"How many PMAs are there (total #, including tiers)?","No spectrum, just # of PMAs",,28,,,"Include Tier 1 existing and on-going PMAs, Tier 2 planned PMAs, Tier 3 potential future PMAs, and Other Management Actions",
Lauren,,,,,"Are the PMAs all planned projects?  If not, please elaborate whether projects are proposed and how many are proposed versus planned?","no = all proposed
somewhat = mix of planned and proposed
yes = all planned",,Yes,,,,
