Unnamed: 0,GENERAL,Unnamed: 2,General Notes ,Unnamed: 4,Unnamed: 5,Unnamed: 6,GSP Information,Answer,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
WQ,,,All,1,"Does the GSP identify benefits or impacts of identified projects and management actions to key beneficial users such as GDEs, drinking water users, tribes, DACs?","NO = no mention of benefits, &/ on-going project without coordination. SOMEWHAT = benefits to beneficial users broadly &/or on-going project with coordination &/or proposed project;  YES = explicit benefits to environment & the GSPs implementing;","beneficial users, environment, GDE, DAC, trib*",Somewhat,"The concept of a shallow/vulnerable well protection program has been discussed at GSPWG meetings and public meetings. The purpose of the program would be to provide relief to users of shallow wells in the SASb that are impacted by declines in groundwater levels in the vicinity of their wells. Based on best available information, an analysis has been performed (Appendix 3-A: Shallow Well Protection Technical Memorandum) which indicates that the incidence of such impacts is projected to be very low over the GSP planning horizon. The creation of a shallow well protection program would be intended to address the relatively rare cases where such impacts occur. The development, implementation and funding of a shallow/vulnerable well protection program would be consistent with historical action in the SASb; a well protection program was previously developed by SCGA, as part of the Zone 40 Water Supply Master Plan. The new program would by developed with knowledge of the details of the previous SCGA effort. The Sacramento County Environmental Management Wells Program (Wells Program) is the entity with responsibility for oversight of well construction, modification, repair, inactivation, or destruction of wells in Sacramento County. Any water supply or monitoring well that is constructed in Sacramento County must first obtain a permit from the Wells Program. Therefore, the development of a shallow well protection program must be done in close coordination with the Wells Program.
&&&
The Harvest Water program is designed to improve groundwater conditions to benefit wildlife and ecosystems.
","pg 4-37 ,4.7.1

pg4-21, 4.6","
1. Do those projects list explicit benefits to GDEs, drinking water users, tribes, DACs? Domestic shallow well users
2. Are the projects new, on-going or proposed? Planning
3. Are the projects implemented by the GSP or others?  SCGA
4. If others, is the GSP coordinating with the others in implementation? Not clearly stated

These are part of planning and not clear if action will be implemented
",
Stakeholder & WQ,,,DACs,2,Does the GSP include any recharge projects with explicit benefits to DACs?,"NO = no mention of benefits, &/ on-going project without coordination. SOMEWHAT = benefits to beneficial users broadly &/or on-going project with coordination &/or proposed project;  YES = explicit benefits to environment & the GSPs implementing;","recharge, managed aquifer recharge, MAR",Somewhat,"4.5.1 SAFCA Flood-MARà This project is part of the Sacramento Area Flood Control Agency’s (SAFCA) response to climate driven changes in precipitation patterns and recent advances in meteorological forecasting. Recent research in atmospheric rivers has found that 30-50% of precipitation on the West Coast is due to atmospheric rivers. Using modern forecasting techniques, it is now feasible to more intensively operate flood control reservoirs and structures to capture flood flows and utilize them for various purposes, including groundwater recharge. This project includes modifications to the outlet works of the three largest non-federal dams in the American River Basin so that these facilities can be operated to create reservoir storage space for flood control when extreme atmospheric rivers are forecast to occur in the American Basin. In combination with ongoing improvements to Folsom Dam and the downstream levee system, these modifications will allow the flood system to safely contain floods with a 1-in-500 annual probability of occurrence. To secure the broadest level of public support and funding for these improvements, the SAFCA project also includes measures to conserve water for environmental, agricultural, and urban use. These measures include allowance of conditional storage of wintertime runoff in space normally designated for flood control in Folsom Reservoir; use of the Folsom South Canal and other existing water conveyance facilities to convey this stored water to groundwater infiltration sites for storage in the aquifers underlying the South American and Cosumnes subbasins (Figure 4-5); and use of the stored water to improve flow and temperature conditions along the American and Cosumnes rivers, sustain agricultural productivity in South Sacramento County and meet urban water needs in drought conditions.&&&
Restores depleted groundwater levels up to 35 feet within 15 years and helps advance GSP goals of basin sustainability.  Increases volume of groundwater in storage by approximately 245,000 AF within 10 years, and approximately 450,000 AF in 40 years..","4-17, 4.5.1.1 
Appendix 4-A
4.4.1.5, pg 4-8","1. Are there projects that involve groundwater recharge? Yes,
2. Do those projects list explicit benefits to DACs? No
3. Are the projects new, on-going and proposed? proposed
4. Are the projects implemented by the GSP or others? Sacramento Area Flood Control Agency’s
5. If others, is the GSP coordinating with the others in implementation? No, they have the stakeholder outreach
",
WQ,,,DACs / Drinking Water,,Does the GSP include a drinking water well mitigation program to avoid significiant and unreasonable loss of drinking water?,"NO: No well mitigation program SOMEWHAT: well mitigation program, but not explicitly for drinking water users and DACs &/ proposed or on-going with coordination YES: well mitigation program for drinking water users and DACs","drinking water, well mitigation program",Somewhat,"The concept of a shallow/vulnerable well protection program has been discussed at GSPWG meetings and public meetings. The purpose of the program would be to provide relief to users of shallow wells in the SASb that are impacted by declines in groundwater levels in the vicinity of their wells. Based on best available information, an analysis has been performed (Appendix 3-A: Shallow Well Protection Technical Memorandum) which indicates that the incidence of such impacts is projected to be very low over the GSP planning horizon. The creation of a shallow well protection program would be intended to address the relatively rare cases where such impacts occur. The development, implementation and funding of a shallow/vulnerable well protection program would be consistent with historical action in the SASb; a well protection program was previously developed by SCGA, as part of the Zone 40 Water Supply Master Plan. The new program would by developed with knowledge of the details of the previous SCGA effort. The Sacramento County Environmental Management Wells Program (Wells Program) is the entity with responsibility for oversight of well construction, modification, repair, inactivation, or destruction of wells in Sacramento County. Any water supply or monitoring well that is constructed in Sacramento County must first obtain a permit from the Wells Program. Therefore, the development of a shallow well protection program must be done in close coordination with the Wells Program.","pg 4-37 ,4.7.1","1. Is there a well mitigation program? Shallow well protection
2. Is the program new, on-going or proposed? Proposed and discussed
3. Is the well mitigation program explicitly for drinking water users and DACs? No

",
WQ,,,DACs,1,Does the GSP identify potential impacts to water quality from Projects and Management Actions?,"NO = no mention of benefits, &/ on-going project without coordination. SOMEWHAT = benefits to beneficial users broadly &/or on-going project with coordination &/or proposed project;  YES = explicit benefits to environment & the GSPs implementing;","water quality, disadvantaged communit*, DAC",Somewhat,"The concept of a shallow/vulnerable well protection program has been discussed at GSPWG meetings and public meetings. The purpose of the program would be to provide relief to users of shallow wells in the SASb that are impacted by declines in groundwater levels in the vicinity of their wells. Based on best available information, an analysis has been performed (Appendix 3-A: Shallow Well Protection Technical Memorandum) which indicates that the incidence of such impacts is projected to be very low over the GSP planning horizon. The creation of a shallow well protection program would be intended to address the relatively rare cases where such impacts occur. The development, implementation and funding of a shallow/vulnerable well protection program would be consistent with historical action in the SASb; a well protection program was previously developed by SCGA, as part of the Zone 40 Water Supply Master Plan. The new program would by developed with knowledge of the details of the previous SCGA effort. The Sacramento County Environmental Management Wells Program (Wells Program) is the entity with responsibility for oversight of well construction, modification, repair, inactivation, or destruction of wells in Sacramento County. Any water supply or monitoring well that is constructed in Sacramento County must first obtain a permit from the Wells Program. Therefore, the development of a shallow well protection program must be done in close coordination with the Wells Program.&&&
Harvest water project: Improves water quality by restoring groundwater levels and increasing in-stream flows in the Cosumnes River.","pg 4-37 ,4.7.1
Figure 4-1
Pg 4-8, 4.4.1.5","1. Do those projects list potential impacts to water quality? Yes
2. Do those Projects list potential impacts to DAC? No
3. Are the projects new, on-going or proposed? Near term planned project
4. Are the projects implemented by the GSP or others? Sacramento Regional County Sanitation District
5. If others, is the GSP coordinating with the others in implementation? No specific mention
""Not specific to disadvantage communities, they mention impacts to shallow wells when it comes to GW level.
Mentions potential program/actions that could be done to evaulate water quality but has not been implemented. ""
",
CC/Other,OTHER,,,,Does the GSP have plans to use Open ET to monitor groundwater extractions from agriculture?,"No: Open ET not mentioned in GSP
Somewhat: Satellite based evapotranspiration used in analysis and monitoring for future groundwater extractions from agriculture
Yes: Open ET identified as a resource that will be used for monitoring future extractions from agriculture",OpenET,No,,,,
CC/Other,,,,,Does the GSP have plans to install meters on wells in the basin?,"No: No mention of installing meters on wells or mentions meters as a DWR recommendation but no plans to install
Somewhat: Mentions potential plans for installing meters in event of exceedance, or identifies need for meters but no details of plans for installation
Yes: Describes plans for installing meters in detail as a planned project  ",meters,No,,,,
CC/Other,,,,,"Does the GSP have plans to implement demand reduction (e.g., pumping cuts) in the basin?","No:  Demand reduction not mentioned 
Somewhat: Mentions potential plans for demand reduction in event of exceedance, or future potential PMAs of demand reduction
Yes: Planned PMAs of demand reduction are described","demand, demand reduction, pumping cuts, demand management",No,"Demand Reduction scenarios: 
 Scenario 1 assumes a 5% reduction in agricultural demand and 10% reduction in urban demand (and corresponding reductions in pumping) relative to the Projected Conditions Baseline Scenario 
 Scenario 2 assumes a 10% reduction in agricultural demand and 10% reduction in urban demand (and corresponding reductions in pumping) relative to the Projected Conditions Baseline Scenario",Page 4-21 / 4.6,"Potential demand reduction scenarios addressed, but no GSP states that these will likely not be operational for at least 10-15 years and seem to be mere ideas rather than even proposals",
CC/Other,,,,,"Does the GSP have plans to implement supply augmentation (e.g., recharge projects, desalinating brackish groundwater) in the basin to achieve sustainability?","No: No plans in place for supply augmentation
Somewhat: Potential projects or evaluations of feasibility to implement supply augmentation mentioned
Yes: Planned supply augmentation described in detail to achieve sustainability","recharge, managed aquifer recharge, MAR, desalin*, brackish groundwater",Yes,"The grant funding has been used to construct pipelines and other facilities to divert up to 4,000 AF per year of surface water from the Cosumnes River to a 1,168-acre spreading basin between the Cosumnes River and Deer Creek (Figure 4-3). In the future, up to 6,000 AFY will be diverted from the Cosumnes River.
&&
The project will facilitate sustainable groundwater management by increasing recharge, utilizing the available groundwater storage capacity, and thereby increasing the safe yield available to overlying users.
&&
The project will use the upgraded Sacramento Regional Wastewater Treatment Plant (scheduled to be completed in 2023) to deliver up to 50,000 acre-feet per year (AFY) of drought-resistant recycled water to irrigate more than 16,000 acres of permanent agriculture and habitat conservation lands near the Cosumnes River and Stone Lakes Wildlife Refuge (Figure 4-2).
&&
Expected Benefits 
 Increases regional and state water supply reliability through in-lieu recharge, increased groundwater storage and conjunctive use. 
 Provides up to 50,000 AFY of recycled water to irrigate more than 16,000 acres of agricultural and habitat lands.","Page 4-10 / 4.4.2.1
Page 4-12 / 4.4.2.5
Page 4-6 / 4.4.1.1
Page 4-8 / 4.4.1.5",,
CC/Other,,,,,"Do they evaluate whether Project and Management Actions close the gap for current and projected sustainable yield (e.g., overdraft as compared to the projected sustainable yield)? ","No: No mention of sustainable yield or overdraft, or closing the gap through PMAs
Somewhat: PMAs are described to close the gap but are future potential projects
Yes: Planned PMAs are identified as those that close the gap for projected sustainable yield and is demonstrated quantitatively","sustainable yield, overdraft, balance",No,"The project, when fully operational, will help alleviate groundwater storage overdraft in both the South American and Cosumnes subbasins. The project will also support efforts at maintaining sustainability indicators for water table elevations, and depletion of interconnected surface water",Page 4-12 / 4.4.2.1,"No sustainable yield has been given, and the only PMA that addresses overdraft does not quantify how much overdraft will be alleviated",
CC/Other,,,,,Does the GSP reference / propose any new water markets in the basin?,"No: No new water markets referenced or proposed
Somewhat: no somewhat for this question
Yes: New water markets are referenced or proposed",water market,No,,,,
CC/Other,,,,,"Does the GSP identify the potential impact of climate change on obtaining/crossing thresholds for Sustainable Management Criteria (e.g., as a driver of undesirable result or potential reason for crossing a minimum threshold)?","No: No impacts from climate change referenced in SMC
Somewhat: References climate change impacts but does not identify as a reason for crossing thresholds
Yes: Explicitly identifies climate change as a reason for obtaining/crossing thresholds for SMC",climate change,Yes,"Undesirable Results may be caused by a combination of factors, such as excessive groundwater pumping, climate change with increased evapotranspiration and reduced recharge, and unsustainable management of groundwater use in neighboring subbasins.
&&
It is important therefore, to remember that over the implementation period and beyond, modeling suggests that ISW conditions are expected to remain similar to current conditions or improve, although climate change uncertainties may pose challenges.","Page 3-3 / 3.2.1.1
Page 3-13 / 3.2.4.2",CC acknowledged to be a driver of both lowering GW levels and depletions of ISW,
CC/Other,,,,,"Does the GSP includes details on coordination with water quality control programs (e.g., Regional Water Quality Control Board, CV-Salts)?","No: No mention of RWQCB or it is mentioned but coordination not discussed at all
Somewhat: Recognizes RWQCB as interested party or stakeholder but details of coordination not included
Yes: Coordination between RWQCB and GSA are clearly defined","Regional Water Quality Control Board (RWQCB), CV-Salts",Yes,"Exceedances of the maximum threshold for specific conductivity and nitrate will be referred to the CVRWQCB. Where the cause of an exceedance is unknown, the GSAs may choose to conduct additional or more frequent monitoring.",Page 3-52 / 3.4.3,,
CC/Other,,,,,"How many PMAs are there (total #, including tiers)?","No spectrum, just # of PMAs",,4 or 7,,,"Four planned/proposed PMAs, three already ongoing",
CC/Other,,,,,"Are the PMAs all planned projects?  If not, please elaborate whether projects are proposed and how many are proposed versus planned?","no = all proposed
somewhat = mix of planned and proposed
yes = all planned",,Somewhat,,,,
