Unnamed: 0,GENERAL,Unnamed: 2,General Notes ,Unnamed: 4,Unnamed: 5,Unnamed: 6,GSP Information,Answer,Unnamed: 9,Unnamed: 10,Unnamed: 11
Becky,,,Environment,1,Does the GSP include a plan to identify and fill shallow monitoring well data gaps around GDEs and ISWs in the monitoring network?,"No plan in place to identify and fill shallow well data gaps around GDEs and ISWs; no potential plan
  = no
Mention of shallow monitoring data gap and need to fill but no detailed plan in monitoring network or PMAs; contradictory statements in different sections; potential PMA; City is handling it = somewhat
GSP has a clear plan to fill spatial and/or temporal data gaps with regards to GDEs and ISWs in monitoring network section or PMAs
. = yes","shallow monitoring well, data gap, groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE ",Yes,"A portion of FPBGSA’s Proposition 1 Grant includes funds earmarked for constructing new monitoring wells to fill monitoring network data gaps in the Fillmore and Piru Basins (see subsection 6.2 in the FPBGSA Monitoring Program and Data Gap TM). The TM subsection identifies several potential locations for installation of new shallow Zone A monitoring wells and a nested (multi-depth monitoring facility) site. Proposed new shallow (i.e., Zone A) monitoring wells are shown on Figure 6-1 in Appendix K (DBS&A, 2021a) (the figure was not reproduced in the GSP). These are represented as blue circles on the map and are labeled numerically by suggested priority (i.e., “1” is the highest priority and “7” is the lowest). These new wells, coupled with existing Zone A wells, currently monitored by UWCD will enhance the FPBGSA’s monitoring program by yielding groundwater level and quality data for evaluation of sustainability of the water resources of this uppermost aquifer zone in the Fillmore and Piru Basins. The proposed new Zone A monitor wells will also improve the assessment of the extent of interconnected surface water. Further discussion on the new monitoring wells is included in Section 4 As mentioned in GSP subsection 3.5.4.1, UWCD expanded its water level monitoring program list in 2020 to include an additional existing privately owned well in the Fillmore Basin. The effort resulted in successfully filling a monitoring network data gap using an existing well in the Basin instead of drilling a new monitoring. As a result, one fewer new monitoring wells is needed to fill FPBGSA monitoring network data gaps as were originally proposed. 

&& Project #2: Construction of Shallow Monitoring Wells at Cienega Springs Restoration Project Site The FPBGSA included the construction of new monitoring wells (up to three) in the current grant scope of work and budget for GSP development. Data gap analyses have identified a need for additional water level information for the shallow aquifer system near this project site where rising groundwater supports the GDE complex in the area. The grant funds will be used to install three new shallow monitoring wells at locations that will be identified in consultation with CDFW and the restoration team. The FPBGSA will need to develop a funding mechanism to support the continued monitoring of the water levels in these wells, in addition to periodic (e.g., 2X/year) water quality analyses. It is likely the wells will be equipped with pressure transducers to minimize the number of field visits.","Page 3-35 / 3.5.4.4.2

&& Page 4-3 / 4.2","1. Is there a plan to fill shallow groundwater wells in the monitoring network section? yes
2.And/OR is there a plan to fill shallow groundwater wells in the PMA section? yes"
Becky,,,Environment,2,Does the GSP include any plans to incorporate GDE-related biological monitoring into the monitoring network?,"No plan or mention of biological monitoring 
  = no
Some coordination with other agencies; Mention of the possibility of future biological monitoring/surveys = somewhat
Clear plans for biological monitoring are described; Remote sensing; field surveys, etc. = yes","GDE Pulse, NDVI, normalized difference vegetation index, biologic*, survey, vegetation, fish",Somewhat,"GDEs were considered as part of the groundwater Monitoring Program (DBS&A 2020). Remote sensing of GDEs using NDVI or other widely available data is recommended to monitor the health of GDEs through time. It is expected that NDVI will exhibit some natural variability given the dynamic nature of this river system. For example, NDVI would be expected to initially decline following the large floods that tend to uproot vegetation and provide fresh bare mineral surfaces and appropriate hydrological conditions for seedling establishment of cottonwoods and willows, but then increase again as native cottonwood and willow vegetation becomes established and individual shrubs and trees develop and mature. Groundwater wells near the basin boundaries (the Del Valle, Cienega, and East Grove GDE units) can be used to determine changes in groundwater levels. Such data on groundwater levels through time could then be examined to see if there are clear correlations with observed trends in NDVI or related indicators of GDE health. Continued monitoring of rising groundwater at the Cienega and East Grove sites will help to validate future models and help to assess the availability of aquatic habitat. Optional monitoring elements include supporting aquatic habitat assessments in the East Grove and Cienega areas.",Page 112 / appendix D,"1. Is there a plan in place for biological monitoring, including but not limited to field surveys, remote sensing (NDMI, NDVI), aerial photographs? Somewhat - Remote sensing is recommneded to continue in the future to monitor GDEs; possibility but no plan in place"
Sara,PROJECTS & MANAGEMENT ACTIONS,,Environment,2,Does the GSP include any recharge projects with explicit benefits to the environment?,"NO = no recharge &/no mention of benefits, &/ on-going project without coordination. SOMEWHAT = benefits to environment generally &/or on-going project with coordination &/or proposed project;  YES = explicit benefits to environment & the GSPs implementing;","recharge, managed aquifer recharge, MAR, multi-benefit recharge",No,"Project #1: Supporting the Cienega Springs Restoration Project as a Drought Refuge
 Technical analyses show that groundwater extractions in this basin can exacerbate the effects of major, multi-year droughts on the rising groundwater that supports the GDE areas in the vicinity of the Fish Hatchery and the adjacent Cienega Restoration Project. These effects include vegetative stress when, for example, the decline of water levels below the Critical Water Levels sooner and the keeping the water levels depressed below the Critical Water Level longer when normal or wet conditions return.",Page 4-1 / 4.1,"1. Are there projects that involve groundwater recharge? No
2. Do those projects list explicit benefits to the environment? Yes
3. Are the projects new, on-going or proposed? Proposed and in conversation stage
4. Are the projects implemented by the GSP or others? GSP
5. If others, is the GSP coordinating with the others in implementation?
"
Sara,,,Environment,2,"Does the GSP include any habitat or stream restoration or invasive species removal projects (e.g., to improve water supply in the basin or GDE habitats)?",NO = on-going project without coordination. SOMEWHAT = on-going project with coordination &/or proposed project;  YES = the GSPs implementing;,"invasive species, habitat",Somewhat,"Project #1: Supporting the Cienega Springs Restoration Project as a Drought Refuge 
Technical analyses show that groundwater extractions in this basin can exacerbate the effects of major, multi-year droughts on the rising groundwater that supports the GDE areas in the vicinity of the Fish Hatchery and the adjacent Cienega Restoration Project. These effects include vegetative stress when, for example, the decline of water levels below the Critical Water Levels sooner and the keeping the water levels depressed below the Critical Water Level longer when normal or wet conditions return.&&&
4.6 Project #6: Non-Native Vegetation 
Removal The FPBGSA will consider developing a program to assist other entities in the removal of non native vegetation (e.g., arundo, tamarisk). The program would likely focus on providing financial or in-kind services to assist other entities engaged in the removal of non-native vegetation species that are intensive water users. Periods of vegetation die-off in the GDE areas associated with a prolonged series of drought years creates opportunities for plants such as arundo and tamarisk to aggressively colonize areas impacted by the die-off. The FPBGSA will evaluate the cost – benefit relationship of a non-native vegetation removal program as integrated into other entities vegetation removal activities. Prior high-level cost estimates of arundo removal (Bell et al., 2016) vary depending on the density
","Page 4-1 / 4.1
Page 4-5 / 4.6","If yes to projects:
1. Are the projects new, on-going or proposed? Project 1: planning/ project 6 Will consider developing
2. Are the projects implemented by the GSP or others? GSP & CDFW
3. If others, is the GSP coordinating with the others in implementation? Yes

Also see the answer to previous question for restoration project. J67"
Sara,,,All,1,"Does the GSP identify benefits or impacts of identified projects and management actions to key beneficial users such as GDEs, drinking water users, tribes, DACs?","NO = no mention of benefits, &/ on-going project without coordination. SOMEWHAT = benefits to beneficial users broadly &/or on-going project with coordination &/or proposed project;  YES = explicit benefits to environment & the GSPs implementing;","beneficial users, environment, GDE, DAC, trib*",Somewhat,"Project #1: Supporting the Cienega Springs Restoration Project as a Drought Refuge 
Technical analyses show that groundwater extractions in this basin can exacerbate the effects of major, multi-year droughts on the rising groundwater that supports the GDE areas in the vicinity of the Fish Hatchery and the adjacent Cienega Restoration Project. These effects include vegetative stress when, for example, the decline of water levels below the Critical Water Levels sooner and the keeping the water levels depressed below the Critical Water Level longer when normal or wet conditions return. &&&
4.6 Project #6: Non-Native Vegetation 
Removal The FPBGSA will consider developing a program to assist other entities in the removal of non native vegetation (e.g., arundo, tamarisk). The program would likely focus on providing financial or in-kind services to assist other entities engaged in the removal of non-native vegetation species that are intensive water users. Periods of vegetation die-off in the GDE areas associated with a prolonged series of drought years creates opportunities for plants such as arundo and tamarisk to aggressively colonize areas impacted by the die-off. The FPBGSA will evaluate the cost – benefit relationship of a non-native vegetation removal program as integrated into other entities vegetation removal activities. Prior high-level cost estimates of arundo removal (Bell et al., 2016) vary depending on the density","Page 4-1 / 4.1
Page 4-5 / 4.6","""1. Do they identify explicity beneficial users?  GDE , (Most of their proposed projects are regarding GDE) No mention of DAC or Tribes
2. Do they describe the impact or benefit to the users identified? Yes
3. Across all PMAs, do they include GDEs, drinking water users, Tribes and DACs? If yes, which? Yes, GDE
4. Are the projects proposed, ongoing? Proposed/evaluating
5. Are the projects implemented by GSA or others? GSP
"
Martha/Sara,,,DACs,2,Does the GSP include any recharge projects with explicit benefits to DACs?,"NO = no mention of benefits, &/ on-going project without coordination. SOMEWHAT = benefits to beneficial users broadly &/or on-going project with coordination &/or proposed project;  YES = explicit benefits to environment & the GSPs implementing;","recharge, managed aquifer recharge, MAR",No,,,"1. Are there projects that involve groundwater recharge? No
2. Do those projects list explicit benefits to DACs? No
3. Are the projects new, on-going and proposed?
4. Are the projects implemented by the GSP or others? 
5. If others, is the GSP coordinating with the others in implementation?
"
Sara,,,DACs / Drinking Water,,Does the GSP include a drinking water well mitigation program to avoid significiant and unreasonable loss of drinking water?,"NO: No well mitigation program SOMEWHAT: well mitigation program, but not explicitly for drinking water users and DACs &/ proposed or on-going with coordination YES: well mitigation program for drinking water users and DACs","drinking water, well mitigation program",Somewhat,"Details of how this project would be implemented have not yet been developed. FPBGSA staff have engaged with CDFW representatives about this project and the conversations are continuing. A detailed Mitigation Plan will be developed after the GSP has been adopted by the FPBGSA and the GSP submitted to DWR for their review (Jan 2022). The Mitigation Plan will specify critical project elements, such as, source of the groundwater (i.e., which well will be used), timing (including when supplemental groundwater deliveries would start and stop), amount of water to be supplied, and the installation (capital costs) with the associated ongoing operations and maintenance costs. An implementation timeline will consider when the restoration project will be sufficiently far enough along in its development to receive the supplemental groundwater. The Mitigation Plan will be developed in a transparent manner with input from stakeholders, Directors, and Cienega Springs Restoration Project management team considered during the development process. The FPBGSA would consider developing, adopting, and implementing the Mitigation Plan likely in 2022 or 2023.",Page 4-2 / 4.1,"1. Is there a well mitigation program? Yes
2. Is the program new, on-going or proposed? Proposed/ They are hoping to develop and implement the plan by 2022,2023
2. Is the well mitigation program explicitly for drinking water users and DACs? No

"
Sara,,,DACs,1,Does the GSP identify potential impacts to water quality from Projects and Management Actions?,"NO = no mention of benefits, &/ on-going project without coordination. SOMEWHAT = benefits to beneficial users broadly &/or on-going project with coordination &/or proposed project;  YES = explicit benefits to environment & the GSPs implementing;","water quality, disadvantaged communit*, DAC",No,"4.5 Project #5: Additional Water Quality Sampling
The FPBGSA will consider augmenting the water quality network in the vicinity of Pole Creek Fan. This area was identified (Appendix K) as having limited water quality information on analytes that are near a regulatory threshold. If additional water quality sampling is deemed appropriate by the FPBGSA, a detailed monitoring program outlining which wells would be sampled, the sampling frequency, and the suite of analytes will be prepared and implemented by the FPBGSA prior to the five year update to the GSP. The FPBGSA would need to identify who is going to collect these additional samples (e.g., FPBGSA staff, consultant) and develop a funding source for these activities. Water quality regulatory authorities do not fall into the purview of FPBGSA, but the agency is committed to monitoring the water quality and working with the appropriate entity that does have regulatory authority to address any concerns identified in the future.
",Page 4-4 / 4.5,"
1. Do those projects list potential impacts to water quality? No
2. Do those projects evaluate benefits to DAC? No
3. Are the projects new, on-going or proposed? No
4. Are the projects implemented by the GSP or others? 
5. If others, is the GSP coordinating with the others in implementation?

No mention of DAC/ They do have project to have GW quality sampling proposed, but since it 1- It is not talking about impact, 2- it will/might be proposed 
"
Lauren,OTHER,,,,Does the GSP have plans to use Open ET to monitor groundwater extractions from agriculture?,"No: Open ET not mentioned in GSP
Somewhat: Satellite based evapotranspiration used in analysis and monitoring for future groundwater extractions from agriculture
Yes: Open ET identified as a resource that will be used for monitoring future extractions from agriculture",OpenET,No,,,
Lauren,,,,,Does the GSP have plans to install meters on wells in the basin?,"No: No mention of installing meters on wells or mentions meters as a DWR recommendation but no plans to install
Somewhat: Mentions potential plans for installing meters in event of exceedance, or identifies need for meters but no details of plans for installation
Yes: Describes plans for installing meters in detail as a planned project  ",meters,Yes,"Groundwater pumpers are required to self-report groundwater extractions by well to UWCD by one of three methods: domestic multiplier, electrical meter (based on SCE efficiency testing) or water flow meter. For non-reporters, an estimate from historical usage is entered in the groundwater production database for accounting and basin volume calculation purposes.
&&
Use of meters generally results in lower reported pumping volumes than methods like crop coefficients, based on comparison of reported pumping volumes before and after a user switches to using a meter or electrical efficiency. Currently, over half of Basin groundwater pumping is reported using water meters; over a third is reported using electrical meters; and, a minor portion is reported using the crop factor method (United, 2016).","Page 3-26 / 3.5.2.3
Page 2-39 / 2.2.2.3","Reporting of extractions is already required, with at least 85% of well owners already using meters. No further actions requiring further installation of meters, however."
Lauren,,,,,"Does the GSP have plans to implement demand reduction (e.g., pumping cuts) in the basin?","No:  Demand reduction not mentioned 
Somewhat: Mentions potential plans for demand reduction in event of exceedance, or future potential PMAs of demand reduction
Yes: Planned PMAs of demand reduction are described","demand, demand reduction, pumping cuts, demand management",No,,,No PMAs involving reduction of GW extraction/water demand
Lauren,,,,,"Does the GSP have plans to implement supply augmentation (e.g., recharge projects, desalinating brackish groundwater) in the basin to achieve sustainability?","No: No plans in place for supply augmentation
Somewhat: Potential projects or evaluations of feasibility to implement supply augmentation mentioned
Yes: Planned supply augmentation described in detail to achieve sustainability","recharge, managed aquifer recharge, MAR, desalin*, brackish groundwater",Somewhat,"Project #4: Purchase Supplemental Waters
The FPBGSA will consider establishing a discretionary fund that will be used to purchase supplemental waters when they are available. The amount of these waters that become available will vary from year to year with little or no water available most years. A likely source of supplemental water could come from UWCD’s Table A allocation and the opportunity that allocation affords UWCD to purchase Article 21 waters. In the past, UWCD has used their funds
to purchase Article 21 waters and deliver them via the Santa Clara River to downstream users. A significant portion of the waters infiltrate in the Fillmore and Piru basins thus increasing the water levels and groundwater storage.",Page 4-3 / 4.4,Proposed project for implementation should water resources become available for purchase
Lauren,,,,,"Do they evaluate whether Project and Management Actions close the gap for current and projected sustainable yield (e.g., overdraft as compared to the projected sustainable yield)? ","No: No mention of sustainable yield or overdraft, or closing the gap through PMAs
Somewhat: PMAs are described to close the gap but are future potential projects
Yes: Planned PMAs are identified as those that close the gap for projected sustainable yield and is demonstrated quantitatively","sustainable yield, overdraft, balance",No,"The Basin is considered by DWR to not exhibit critical long-term overdraft. DWR’s analysis of long-term groundwater hydrographs used a base period of water years 1989 to 2009 for this determination, which includes wet and dry periods and has the same mean precipitation as the long-term mean. per California’s Groundwater - Update 2020 (Bulletin 118). This finding is supported by the observed recovery of groundwater levels following each drought, as shown on Figure 2.2-18 from Section 2.2.2.1, and the insignificant cumulative change in storage estimatedwith the historic and projected water budgets. Temporary overdraft occurs during periods of multiple years of below average or dry precipitation trends; however, following an above average or (especially) wet year, the Basin “resets” (refills) quickly.",Page 2-76 / 2.2.3.6,"Basin stated to have temporary periods of overdraft, but no PMAs address mitigating such conditions in the future/achieving sustainability more consistently."
Lauren,,,,,Does the GSP reference / propose any new water markets in the basin?,"No: No new water markets referenced or proposed
Somewhat: no somewhat for this question
Yes: New water markets are referenced or proposed",water market,No,,,"GSA considering establishing a fund to purchase supplemental water if needed, but no markets for export/trade of credits mentioned. (4.4)"
Lauren,,,,,"Does the GSP identify the potential impact of climate change on obtaining/crossing thresholds for Sustainable Management Criteria (e.g., as a driver of undesirable result or potential reason for crossing a minimum threshold)?","No: No impacts from climate change referenced in SMC
Somewhat: References climate change impacts but does not identify as a reason for crossing thresholds
Yes: Explicitly identifies climate change as a reason for obtaining/crossing thresholds for SMC",climate change,No,"Undesirable results related to surface water depletions were considered significant, yet not unreasonable, because natural climate variability (i.e., prolong droughts) is a significant cause of depleted surface waters (i.e., dry streams), that are not eliminated with pumping reductions (DBS&A, 2021c [Appendix J]). Climate conditions are considered to have a more significant impact on surface water flows than groundwater pumping.
&&
Two primary causes of groundwater conditions that would lead to undesirable results are considered (1) climate variability and (2) groundwater pumping. Less precipitation (inflow) and more pumping (outflow) generally results in lower groundwater levels.","Page 3-4 / 3.2.2
Page 3-5 / 3.2.3","Climate change not directly referenced, only ""climate variability"" (which they also refer to as natural). Climate variability is not referenced as a driver for crossing thresholds for any particular SMC, just that it may be linked to undesirable results."
Lauren,,,,,"Does the GSP includes details on coordination with water quality control programs (e.g., Regional Water Quality Control Board, CV-Salts)?","No: No mention of RWQCB or it is mentioned but coordination not discussed at all
Somewhat: Recognizes RWQCB as interested party or stakeholder but details of coordination not included
Yes: Coordination between RWQCB and GSA are clearly defined","Regional Water Quality Control Board (RWQCB), CV-Salts",Yes,"The FPBGSA evaluates multiple water quality parameters (e.g., Section 3.5.1.2) against the MTs associated with the WQOs and MCLs, but does not assume responsibility or the authority to enforce water quality standards. The FPBGSA acknowledges that it will cooperate with existing regulatory authorities (e.g., the RWQCB and DDW) and will not implement projects or management actions that further degrade water quality beyond historical conditions (i.e., Section 2.2.2.5).",Page 3-6 / 3.2.4,
,,,,,"How many PMAs are there (total #, including tiers)?","No spectrum, just # of PMAs",,7,,,
,,,,,"Are the PMAs all planned projects?  If not, please elaborate whether projects are proposed and how many are proposed versus planned?","no = all proposed
somewhat = mix of planned and proposed
yes = all planned",,Somewhat,,,"2 planned, 5 proposed; two planned projects were very vague"
