Unnamed: 0,GENERAL,Unnamed: 2,General Notes ,Unnamed: 4,Unnamed: 5,Unnamed: 6,GSP Information,Answer,Unnamed: 9,Unnamed: 10,Unnamed: 11
RMS/Maps,MONITORING NETWORK,,DACs / Tribes / Drinking Water Users,1,"Do the Representative Monitoring Sites (RMS) in the monitoring network adequately represent water quality conditions around DACs, domestic wells, and Tribes (In the case of data gaps, evaluate proposed monitoring sites)? In the notes, please specify whether RMS for each of the contaminents identified in the basin (see line 24). Answer Yes = existing and proposed monitoring wells are adequately distributed across DAC, domestic well, and Tribal areas; Somewhat = existing and proposed RMS do not adequately cover DAC, domestic well, and Tribal portions of the basin; No = Existing and proposed RMS are not available within DAC, domestic well, and Tribal areas.","NO = RMS are not located within one  mile of any DACs, domestic wells, or tribes
Somewhat = RMS are within one mile of at least one DAC, domestic well or tribe
Yes = RMS are within one mile of ALL DAC, domestic and tribal communities within the basin boundary
","water quality, contaminents, COC, data gap, disadvantaged communit*, DAC",Somewhat,"It is recommended to continue to use the existing Groundwater Quality well monitoring network, well
monitored by the public water systems and by commercial irrigation within the CMA. The GSA will collect
data from these programs annually to support evaluation of groundwater quality trends and tracking
groundwater management progress to reach CMA sustainability goals. Figure 3a.3-2 shows the
representative monitoring wells along with all wells in the current monitoring network. The distribution
of existing wells across the principal aquifer indicates sufficient monitoring is feasible by utilizing the
existing wells. Because the monitoring wells already provide adequate spatial distribution, additional
monitoring wells are identified as an improvement, not a data gap.","Page 3a-20  / 3a.3-3

Table 3a.3-2 / 3a.3-1-1
Figure 3a.3-2 / Appendix","1. How were WQ RMS listed? (CASGEM ID, lat/long, described) RMW name table 3a.3-1
2. How many WQ RMS were we able to map? (all, some, none) None, emailed point contact for coordinate data but haven't receieved a response
3. Of those mapped, was there a well within 1 mile of DACs? Unable to map, but seems like minimal representation in DAC block group on left side of the basin
4.Of those mapped, was there a well within 1 mile of Tribes? N/A
5. Of those mapped, was there a well within 1 mile of domestic wells? Yes

Given a somewhat because coordinate data not available in draft GSP, emailed for coordinates but no response. 


"
RMS/Maps,,,DACs / Tribes / Drinking Water Users,1,"Do the Representative Monitoring Sites (RMS) in the monitoring network adequately represent shallow groundwater elevations around DACs, domestic wells, and Tribes (In the case of data gaps, evaluate proposed monitoring sites). In the notes, please specify any deficiencies in the distribution of representative monitoring sites (RMS). Yes = existing and proposed monitoring wells are adequately distributed across DAC, drinking wells, and tribal areas; Somewhat = existing and proposed RMS do not adequately cover DAC, drinking wells, and tribal portions of the basin; No = Existing and proposed RMS are not available within DAC, drinking wells, and tribal areas.","NO = RMS are not located within a mile of any DACs, domestic wells, or tribes
Somewhat = RMS are within one mile of at least one DAC, domestic well or tribe
Yes = RMS are within one mile of ALL DAC, domestic and tribal communities within the basin boundary
","shallow monitoring well, data gap, disadvantaged communit*, DAC, tribal, tribe",Somewhat,"Existing groundwater level monitoring wells located within the CMA were evaluated for selection as
representative monitoring wells using the tiered approach outlined below. Each well was evaluated for
each tier of criteria. If Tier 1 data was known or available for a well, the well would then be screened for
Tier 2 criteria, and so on for Tiers 3 and 4. If Tier 1 and 2 criteria were met, the well was considered
potentially suitable for inclusion in the monitoring networks for the CMA. If Tiers 1 through 4 criteria were
met, the well was evaluated for potential suitability as a representative monitoring well for one of the
established SMCs. Tier 4 evaluation was only conducted if a well was determined potentially suitable to
monitor multiple SMCs.","Page 3a-15 / 3a.3-1

Table 3a.3-1 / 3a.3-1-1
Figure 3a.3-1 / Appendix","1. How were Elevation RMS listed? (CASGEM ID, lat/long, described) RMW name table 3a.3-1
2. How many Elevation RMS were we able to map? (all, some, none) None, emailed point contact for coordinate data but haven't receieved a response
3. Of those mapped, was there a well within 1 mile of DACs?  Unable to map, but seems like minimal representation in DAC block group on left side of basin
4.Of those mapped, was there a well within 1 mile of Tribes? N/A
5. Of those mapped, was there a well within 1 mile of domestic wells? Yes


Given a soemwhat because coordinate data not available in draft GSP, emailed for coordinates but no response. 

"
ISW/GDE,,,Environment,1,Does the GSP include a plan to identify and fill shallow monitoring well data gaps around GDEs and ISWs in the monitoring network?,"No plan in place to identify and fill shallow well data gaps around GDEs and ISWs; no potential plan
  = no
Mention of shallow monitoring data gap and need to fill but no detailed plan in monitoring network or PMAs; contradictory statements in different sections; potential PMA; City is handling it = somewhat
GSP has a clear plan to fill spatial and/or temporal data gaps with regards to GDEs and ISWs in monitoring network section or PMAs
. = yes","shallow monitoring well, data gap, groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE ",Yes,"For the identified data gap near the confluence of Santa Rosa Creek and the Santa Ynez River, installation of a piezometer may be appropriate if an existing well is not present or available, to evaluate the groundwater-surface-water connection and the associated GDEs identified in this area.

&& Where necessary to collect adequate data to evaluate the sustainability indicators, additional representative monitoring wells (RMWs) may be constructed. Such RMWs may include piezometers proximal to potential GDEs and monitoring wells in areas where none are available. Adding at least two more additional wells to the RMWs is scheduled to be implemented within two years of GSP submittal to DWR. Based on data and information obtained through the addition of monitoring capabilities within the CMA, the sustainable management criteria presented below will be modified as appropriate through the GSP periodic updates to achieve sustainability according to the stated Sustainability Goal (Section 3b.1).

&& The CMA GSA will fill data gaps related to groundwater elevation near the identified potential GDEs with the installation and monitoring of a piezometer proximal to the potential GDE at the lower end of Santa Rosa Creek.

&& Additional groundwater level data is needed proximal to the identified potential GDE (Section 3b.2-6-1) and is identified as a data gap for the CMA. As a mitigation, a potential project for the CMA is the installation of a piezometer in the vicinity of the GDE. The measurable objective would be set after determining existing conditions through filling of the data gap, if appropriate. For the eastern area of the Santa Ynez River Alluvium that overlies the Buellton Aquifer, the measurable objective would be groundwater levels in the Santa Ynez River Alluvium subflow that drop below 5 feet below the channel thalweg elevation (Appendix 3b-D). Groundwater elevations 5 feet below the channel thalweg would ensure that the soil would be wet and be able to provide water for the GDEs along the riparian corridor.

&& In addition, for the identified data gap near the confluence of Santa Rosa Creek and the Santa Ynez River, installation of a piezometer may be appropriate if an existing well is not present or available, to evaluate the groundwater-surface-water connection and the associated GDEs identified in this area. Four existing wells are identified as reporting water quality as part of the Irrigated Land Regulatory Program to be added to the water level monitoring network. These wells are private wells part of commercial irrigation projects. One well is in the upper Cañada de Laguna, and would provide information on the northeast Buellton Upland, two of the wells are an expected upper (SYRA subflow) and lower (Buellton Aquifer) the Santa Ynez River alluvium, and the last is at the base of Santa Rosa Creek in the Buellton Upland. If these wells are unable to be added to the groundwater levels, the CMA GSA should evaluate drilling a new dedicated monitoring wells near these locations.","Page 3a-24 / 3a.4-2

&& Page 3b-5 / 3b.1-2

&& Page 3b-29 / 3b.3-6

&& Page 3b-33 / 3b.4-6

&& Page 5a-2 / 5a.2-2","1. Is there a plan to fill shallow groundwater wells in the monitoring network section? yes - the plan mentioned many times thoughout the plan that a piezometer would be useful to help assess GDEs. In chapter 5: Plan Implementation, the GSA has identified exisitng wells that might fill this shallow groundwater data gap but will begin planning for installation of a new well if the exisitng wells do not exist.
2.And/OR is there a plan to fill shallow groundwater wells in the PMA section? no"
ISW/GDE,,,Environment,2,Does the GSP include any plans to incorporate GDE-related biological monitoring into the monitoring network?,"No plan or mention of biological monitoring 
  = no
Some coordination with other agencies; Mention of the possibility of future biological monitoring/surveys = somewhat
Clear plans for biological monitoring are described; Remote sensing; field surveys, etc. = yes","GDE Pulse, NDVI, normalized difference vegetation index, biologic*, survey, vegetation, fish",No,,,"1. Is there a plan in place for biological monitoring, including but not limited to field surveys, remote sensing (NDMI, NDVI), aerial photographs? no"
WQ,PROJECTS & MANAGEMENT ACTIONS,,Environment,2,Does the GSP include any recharge projects with explicit benefits to the environment?,"NO = no recharge & no mention of benefits, &/ on-going project without coordination. SOMEWHAT = benefits to environment generally &/or on-going project with coordination &/or proposed project;  YES = explicit benefits to environment & the GSPs implementing;","recharge, managed aquifer recharge, MAR, multi-benefit recharge",No,"4a.2-4 Project Management Action No. 4: Increase Stormwater Recharge
4a.2-4-1 Project Description
The Water Quality, Supply, and Infrastructure Improvement Act (Proposition 1) was approved on November 4, 2014 to provide $200 million from the Stormwater Grant Program (SWGP) for matching grants to public agencies (among other stakeholders) to implement multi-benefit stormwater management projects in California. As part of this program, the Santa Barbara County Water Agency worked with local agencies to produce the “Santa Barbara County-Wide Integrated Stormwater Resource Plan” (2018 County Stormwater plan) (Geosyntec et al, 2018). This plan studied potential stormwater capture and infiltration projects as an option for recharging local groundwater supplies for use in Santa Barbara County GSPs. &&&",Page 4a-24 / 4a.2-4-1,"1. Are there projects that involve groundwater recharge? Yes
2. Do those projects list explicit benefits to the environment? No
3. Are the projects new, on-going or proposed? Can be implemented the first year after GSP approval (2022)
4. Are the projects implemented by the GSP or others? GSA with Santa Barbara County
5. If others, is the GSP coordinating with the others in implementation? 
"
WQ,,,Environment,2,"Does the GSP include any habitat or stream restoration or invasive species removal projects (e.g., to improve water supply in the basin or GDE habitats)?",NO = on-going project without coordination. SOMEWHAT = on-going project with coordination &/or proposed project;  YES = the GSPs implementing;,"invasive species, habitat",No,"The current Group 4 PMAs include the following demand-related PMAs:
 Non-native Vegetation Removal",Page 4a-35 / 4A.4,"this project are not current commitments by the WMA GSA for implementation.
If yes to projects:
1. Are the projects new, on-going or proposed?
2. Are the projects implemented by the GSP or others? 
3. If others, is the GSP coordinating with the others in implementation?
"
WQ,,,All,1,"Does the GSP identify benefits or impacts of identified projects and management actions to key beneficial users such as GDEs, drinking water users, tribes, DACs?","NO = no mention of benefits, &/ on-going project without coordination beyond general mention of ""beneficial users"". SOMEWHAT = beneficial users explicilty identified, but impacts not well described or beneficial users explicilty identifed and described, but no PMAs with benefits to GDEs, drinking water users, tribes or DACs;  YES = beneficial users exlicitly idenfitied, impacts and benefits described and PMAs with benefits to GDEs, drinking water users, tribes and DACs.","beneficial users, environment, GDE, DAC, trib*",Yes,"4a.2-1 Project and Management Action No. 1: Basin-Wide Conservation Efforts
The WMA GSA will coordinate with the existing agencies and programs, and develop additional voluntary, rebate-based, or mandatory conservation efforts for domestic, municipal, and agricultural beneficial uses within the WMA. A Water Conservation Strategic Plan, or similar document, will be developed that considers WMA GSA stakeholder concerns, integrates with existing conservation programs, and meets the health and safety water requirements for communities that rely on groundwater within the WMA. As part of plan development, the WMA GSA will confer with domestic and municipal groundwater producers (namely the City of Lompoc, Vandenberg Village CSD, Mission Hills CSD, and the mutual water companies) to discuss historical and current conservation measures governing landscape irrigation, wash-downs, and other potential savings as a guide to establish new voluntary conservation measures on a basin-wide level. The WMA GSA will utilize the Strategic Plan to promote and coordinate priority conservation projects for implementation. The Water Conservation Strategic Plan will supplement and augment existing conservation programs. For municipal and domestic uses throughout the WMA, a goal in the Strategic Plan may be developed to achieve per-capita water consumption levels similar to the City of Lompoc and groundwater pumping from the Upper Aquifer in the Lompoc Plain, as shown in Table 4a.2-2.
","Page 4a-11/ 4a.2-1
4a-28 / 4a.2-5-1","1. Do they identify explicity beneficial users? Yes
2. Do they describe the impact or benefit to the users identified? domestic water users
3. Across all PMAs, do they include GDEs, drinking water users, Tribes and DACs? If yes, which? domestic water users
4. Are the projects proposed, ongoing? within three years of GSP implementation (2022) will be implemented
5. Are the projects implemented by GSA or others? GSA
"
Stakeholder & WQ,,,DACs,2,Does the GSP include any recharge projects with explicit benefits to DACs?,"NO = no mention of benefits, &/ on-going project without coordination. SOMEWHAT = benefits to beneficial users broadly &/or on-going project with coordination &/or proposed project;  YES = explicit benefits to environment & the GSPs implementing;","recharge, managed aquifer recharge, MAR",Not Applicable,,,"1. Are there projects that involve groundwater recharge? 
2. Do those projects list explicit benefits to DACs?
3. Are the projects new, on-going and proposed?
4. Are the projects implemented by the GSP or others? 
5. If others, is the GSP coordinating with the others in implementation?
"
WQ,,,DACs / Drinking Water,,Does the GSP include a drinking water well mitigation program to avoid significiant and unreasonable loss of drinking water?,"NO: No well mitigation program SOMEWHAT: well mitigation program, but not explicitly for drinking water users and DACs &/ proposed or on-going with coordination YES: well mitigation program for drinking water users and DACs","drinking water, well mitigation program",No,Drought Mitigation by Pumping Optimization and Deepen Existing Wells,Page 4a-35 / 4A.4,"1. Is there a well mitigation program? this project are not current commitments by the WMA GSA for implementation.
2. Is the program new, on-going or proposed?
3. Is the well mitigation program explicitly for drinking water users and DACs?

"
WQ,,,DACs,1,Does the GSP identify potential impacts to water quality from Projects and Management Actions?,"NO = no mention of benefits, &/ on-going project without coordination. SOMEWHAT = benefits to beneficial users broadly &/or on-going project with coordination &/or proposed project;  YES = explicit benefits to DACs & the GSPs implementing;","water quality, disadvantaged communit*, DAC",Somewhat,"4a.2-1 Project and Management Action No. 1: Basin-Wide Conservation Efforts 
The WMA GSA will coordinate with the existing agencies and programs, and develop additional voluntary, rebate-based, or mandatory conservation efforts for domestic, municipal, and agricultural beneficial uses within the WMA. A Water Conservation Strategic Plan, or similar document, will be developed that considers WMA GSA stakeholder concerns, integrates with existing conservation programs, and meets the health and safety water requirements for communities that rely on groundwater within the WMA. As part of plan development, the WMA GSA will confer with domestic and municipal groundwater producers (namely the City of Lompoc, Vandenberg Village CSD, Mission Hills CSD, and the mutual water companies) to discuss historical and current conservation measures governing landscape irrigation, wash-downs, and other potential savings as a guide to establish new voluntary conservation measures on a basin-wide level. The WMA GSA will utilize the Strategic Plan to promote and coordinate priority conservation projects for implementation. The Water Conservation Strategic Plan will supplement and augment existing conservation programs. For municipal and domestic uses throughout the WMA, a goal in the Strategic Plan may be developed to achieve per-capita water consumption levels similar to the City of Lompoc and groundwater pumping from the Upper Aquifer in the Lompoc Plain, as shown in Table 4a.2-2. Management action benefits due to the reduction of groundwater pumping are anticipated to include the following:  Increase in groundwater storage as compared to current trends and baseline conditions;  Improved and rising groundwater levels;  Improvements to water quality are due to reduction of irrigation return flows;  Prevent depletions of surface water; and  Prevention of land subsidence conditions.",Page 4a-11/ 4a.2-1,"1. Do those projects list potential impacts to water quality? Yes
2. Do those Projects list potential impacts to DAC? No
3. Are the projects new, on-going or proposed? Will initiate in 2022
4. Are the projects implemented by the GSP or others? GSA
5. If others, is the GSP coordinating with the others in implementation?
"
CC/Other,OTHER,,,,Does the GSP have plans to use Open ET to monitor groundwater extractions from agriculture?,"No: Open ET not mentioned in GSP
Somewhat: Satellite based evapotranspiration used in analysis and monitoring for future groundwater extractions from agriculture
Yes: Open ET identified as a resource that will be used for monitoring future extractions from agriculture",OpenET,No,,,
CC/Other,,,,,Does the GSP have plans to install meters on wells in the basin?,"No: No mention of installing meters on wells or mentions meters as a DWR recommendation but no plans to install
Somewhat: Mentions potential plans for installing meters in event of exceedance, or identifies need for meters but no details of plans for installation
Yes: Describes plans for installing meters in detail as a planned project  ",meters,Yes,"Due to the current unavailability of supplemental water supplies, providing incentives for voluntary reduction of groundwater pumping with tiered groundwater extraction fees, in tandem with metering, and expanding current conservation efforts can potentially maintain groundwater sustainability in the Basin. Furthermore, compared to the relatively low costs of water conservation, meters and tiered extraction fees, the high cost to acquire and convey supplemental water supplies would significantly impact all water users in the CMA.",Page 41-18 / 4c.2-2-3,This is part of a PMA to be implemented by 2022 that will require meters (with some exceptions for de-minimis users) within the Subbasin
CC/Other,,,,,"Does the GSP have plans to implement demand reduction (e.g., pumping cuts) in the basin?","No:  Demand reduction not mentioned 
Somewhat: Mentions potential plans for demand reduction in event of exceedance, or future potential PMAs of demand reduction
Yes: Planned PMAs of demand reduction are described","demand, demand reduction, pumping cuts, demand management",Yes,"The CMA GSA will coordinate with the existing agencies and programs, and develop additional voluntary, rebate-based, or mandatory conservation efforts for domestic, municipal, and agricultural beneficial uses within the CMA. A Water Conservation Strategic Plan, or similar document, will be developed that considers CMA GSA stakeholder concerns, integrates with existing conservation programs, and meets the health and safety water requirements for communities that rely on groundwater within the CMA. As part of water conservation strategic plan development, the CMA GSA will confer with domestic and municipal groundwater producers (namely the City of Buellton and the small mutual water companies) to discuss historical and current conservation measures governing landscape irrigation, wash-downs, and other potential savings as a guide to establish new voluntary conservation measures on a basin-wide level.
&&
A charges framework is the fundamental structure for managing groundwater pumping and funding. A pump charge is just one of many things the GSA will consider in the future (e.g., parcel charge/ fee or both). By charging fees for various levels of pumping, the CMA GSA can both promote voluntary pumping reductions and provide a source of funding for GSA operations, monitoring, additional projects and management actions.","Page 4a-11 / 4a-2-1-1
Page 4a-16 / 4a.2-2-1",
CC/Other,,,,,"Does the GSP have plans to implement supply augmentation (e.g., recharge projects, desalinating brackish groundwater) in the basin to achieve sustainability?","No: No plans in place for supply augmentation
Somewhat: Potential projects or evaluations of feasibility to implement supply augmentation mentioned
Yes: Planned supply augmentation described in detail to achieve sustainability","recharge, managed aquifer recharge, MAR, desalin*, brackish groundwater",Yes,"The City of Buellton currently imports State Water Project from the CCWA, ranging from 165 AF in 2018 to 345 AF in 2020. Because the CCWA pipeline delivery infrastructure is already set up for deliveries to the City of Buellton, the capital costs of delivering additional imported water from CCWA to the CMA local municipal distribution system should be evaluated. The purchase of supplemental water supplies would prolong the yield of groundwater resources in lieu of the City’s pumping of 300 AFY from the Buellton Aquifer.
&&
The Avenue of the Flags Bioretention Project was estimated to provide about 20 AFY of recharge on average and provide water quality benefits including reducing the nitrogen loading by 300 lbs/year. A bioswale project in the Buellton Upland would be expected to provide similar benefits. With the increased precipitation intensity predicted under climate change, the benefits of slowing urban runoff and increasing infiltration into the groundwater table would be greater than current conditions.","Page 4a-20 / 4a.2-3-1
Page 4a-24 / 4a.2-4-2",
CC/Other,,,,,"Do they evaluate whether Project and Management Actions close the gap for current and projected sustainable yield (e.g., overdraft as compared to the projected sustainable yield)? ","No: No mention of sustainable yield or overdraft, or closing the gap through PMAs
Somewhat: PMAs are described to close the gap but are future potential projects
Yes: Planned PMAs are identified as those that close the gap for projected sustainable yield and is demonstrated quantitatively","sustainable yield, overdraft, balance",Yes,"Increased water conservation has a direct benefit by reducing groundwater production. The decrease in demand from baseline conditions is estimated to be approximately 10% to 30% of current groundwater production, when considered together with well production metering (see Section 5a) and the new groundwater extraction fees (see Project and Management Action No. 2 – Tiered Fees). Based on 2018 total groundwater pumping for the Buellton Aquifer (3,000 AFY), the potential yield from water conservation is expected to be 300 to 900 AFY. This would meet the goal of achieving an additional 200 to 600 AFY needed to bring the water budget for the CMA into balance currently and in the future (Water Budget, Section 2c).
&&
The effect of tiered fees will reduce groundwater production and reduce the likelihood of triggering minimum thresholds. In conjunction with metering and water conservation, demand is expected to be reduced by 10% to 30% from the current groundwater production131. Based on 2018 total groundwater pumping for the Buellton Aquifer (3,000 AFY), the potential yield from water conservation is expected to be 300 to 900 AFY. This would meet the goal of achieving an additional 200 to 600 AFY needed to bring the water budget for the CMA into balance currently and in the future (Water Budget, Section 2c). Management action benefits are anticipated to be the same as water conservation (Section 4a.2-1) including improved and rising groundwater levels due to reduction in groundwater pumping.
&&
The purchase of supplemental State Water Project water, would decrease the local groundwater pumping demand from the Buellton Aquifer. The reduced groundwater pumping would benefit the local groundwater levels and storage. Even a small purchase of 50 AFY on average would help meet the goal of achieving an additional 200 to 600 AFY needed to bring the water budget for the CMA into balance currently and in the future (Water Budget, Section 2c).","Page 4a-13 / 4a.2-1-2
Page 4a-17 / 4a.2-2-2
Page 4a-20 / 4a.2-3-2",
CC/Other,,,,,Does the GSP reference / propose any new water markets in the basin?,"No: No new water markets referenced or proposed
Somewhat: no somewhat for this question
Yes: New water markets are referenced or proposed",water market,No,,,
CC/Other,,,,,"Does the GSP identify the potential impact of climate change on obtaining/crossing thresholds for Sustainable Management Criteria (e.g., as a driver of undesirable result or potential reason for crossing a minimum threshold)?","No: No impacts from climate change referenced in SMC
Somewhat: References climate change impacts but does not identify as a reason for crossing thresholds
Yes: Explicitly identifies climate change as a reason for obtaining/crossing thresholds for SMC",climate change,No,,,No mention of CC in the SMC section. References to climate in general referred to normal climatic factors
CC/Other,,,,,"Does the GSP includes details on coordination with water quality control programs (e.g., Regional Water Quality Control Board, CV-Salts)?","No: No mention of RWQCB or it is mentioned but coordination not discussed at all
Somewhat: Recognizes RWQCB as interested party or stakeholder but details of coordination not included
Yes: Coordination between RWQCB and GSA are clearly defined","Regional Water Quality Control Board (RWQCB), CV-Salts",Somewhat,"The Porter-Cologne Act is implemented by the California State Water Resources Control Board (SWRCB) and the nine Regional Water Quality Control Boards (RWQCBs). In addition to other regulatory responsibilities, the RWQCBs have the authority to conduct, order, and oversee investigation and cleanup where discharges or threatened discharges of waste to waters of the state could cause pollution or nuisance, including impacts to public health and the environment.",Page 1d-23 / 1d.5-1,No discussion of coordination with RWQCB beyond recognizing it as an authority on WQ issues
CC/Other,,,,,"How many PMAs are there (total #, including tiers)?","No spectrum, just # of PMAs",,12,,,
CC/Other,,,,,"Are the PMAs all planned projects?  If not, please elaborate whether projects are proposed and how many are proposed versus planned?","no = all proposed
somewhat = mix of planned and proposed
yes = all planned",,Somewhat,,,"4 planned, 8 proposed for implementation if needed"
