GSP_ID,GSP,Human Answers,Rocs_gpt41ft_allgsps_20260513_215833
41,41_ForebayAquifer_DraftGSP,No,1.0
41,41_ForebayAquifer_DraftGSP,Somewhat,1.0
41,41_ForebayAquifer_DraftGSP,Not Applicable,0.15000000000000002
41,41_ForebayAquifer_DraftGSP,Yes,1.0
41,41_ForebayAquifer_DraftGSP,No,0.15000000000000002
41,41_ForebayAquifer_DraftGSP,Yes,1.0
41,41_ForebayAquifer_DraftGSP,Yes,1.0
41,41_ForebayAquifer_DraftGSP,Yes,1.0
41,41_ForebayAquifer_DraftGSP,No,1.0
41,41_ForebayAquifer_DraftGSP,No,0.25
41,41_ForebayAquifer_DraftGSP,No,0.15000000000000002
41,41_ForebayAquifer_DraftGSP,Yes,1.0
41,41_ForebayAquifer_DraftGSP,Somewhat,1.0
41,41_ForebayAquifer_DraftGSP,Somewhat,1.0
41,41_ForebayAquifer_DraftGSP,No,0.25
41,41_ForebayAquifer_DraftGSP,Not Applicable,0.15000000000000002
41,41_ForebayAquifer_DraftGSP,Somewhat,0.25
41,41_ForebayAquifer_DraftGSP,No,0.25
41,41_ForebayAquifer_DraftGSP,No,0.15000000000000002
41,41_ForebayAquifer_DraftGSP,No,0.15000000000000002
41,41_ForebayAquifer_DraftGSP,No,0.25
41,41_ForebayAquifer_DraftGSP,Somewhat,0.25
41,41_ForebayAquifer_DraftGSP,Somewhat,0.25
41,41_ForebayAquifer_DraftGSP,Yes,1.0
41,41_ForebayAquifer_DraftGSP,No,0.15000000000000002
41,41_ForebayAquifer_DraftGSP,Yes,1.0
41,41_ForebayAquifer_DraftGSP,Somewhat,1.0
41,41_ForebayAquifer_DraftGSP,Somewhat,0.25
41,41_ForebayAquifer_DraftGSP,No,0.25
41,41_ForebayAquifer_DraftGSP,No,0.15000000000000002
41,41_ForebayAquifer_DraftGSP,Somewhat,0.25
41,41_ForebayAquifer_DraftGSP,No,0.25
41,41_ForebayAquifer_DraftGSP,Somewhat,0.25
41,41_ForebayAquifer_DraftGSP,Somewhat,0.25
41,41_ForebayAquifer_DraftGSP,Somewhat,0.25
41,41_ForebayAquifer_DraftGSP,Yes,0.25
41,41_ForebayAquifer_DraftGSP,No,0.15000000000000002
41,41_ForebayAquifer_DraftGSP,Yes,1.0
41,41_ForebayAquifer_DraftGSP,Somewhat,1.0
41,41_ForebayAquifer_DraftGSP,Somewhat,0.25
42,42_Monterey_DraftGSP,Yes,1.0
42,42_Monterey_DraftGSP,Yes,1.0
42,42_Monterey_DraftGSP,Yes,0.25
42,42_Monterey_DraftGSP,Not Applicable,0.15000000000000002
42,42_Monterey_DraftGSP,Yes,0.25
42,42_Monterey_DraftGSP,Yes,1.0
42,42_Monterey_DraftGSP,Yes,1.0
42,42_Monterey_DraftGSP,Yes,0.25
42,42_Monterey_DraftGSP,Yes,1.0
42,42_Monterey_DraftGSP,No,0.25
42,42_Monterey_DraftGSP,No,0.15000000000000002
42,42_Monterey_DraftGSP,No,0.15000000000000002
42,42_Monterey_DraftGSP,No,0.25
42,42_Monterey_DraftGSP,Not Applicable,0.15000000000000002
42,42_Monterey_DraftGSP,Yes,1.0
42,42_Monterey_DraftGSP,No,1.0
42,42_Monterey_DraftGSP,Somewhat,1.0
42,42_Monterey_DraftGSP,Somewhat,1.0
42,42_Monterey_DraftGSP,Somewhat,0.15000000000000002
42,42_Monterey_DraftGSP,Yes,1.0
42,42_Monterey_DraftGSP,Somewhat,1.0
42,42_Monterey_DraftGSP,Somewhat,0.25
42,42_Monterey_DraftGSP,Yes,1.0
42,42_Monterey_DraftGSP,Somewhat,1.0
42,42_Monterey_DraftGSP,Yes,1.0
42,42_Monterey_DraftGSP,No,0.25
42,42_Monterey_DraftGSP,Not Applicable,0.15000000000000002
42,42_Monterey_DraftGSP,Somewhat,0.25
42,42_Monterey_DraftGSP,No,0.25
42,42_Monterey_DraftGSP,No,0.15000000000000002
42,42_Monterey_DraftGSP,Not Applicable,0.15000000000000002
42,42_Monterey_DraftGSP,No,0.25
42,42_Monterey_DraftGSP,Somewhat,0.25
42,42_Monterey_DraftGSP,Yes,0.25
42,42_Monterey_DraftGSP,Somewhat,1.0
42,42_Monterey_DraftGSP,Somewhat,0.15000000000000002
42,42_Monterey_DraftGSP,Somewhat,1.0
42,42_Monterey_DraftGSP,Somewhat,1.0
42,42_Monterey_DraftGSP,Yes,0.25
42,42_Monterey_DraftGSP,No,0.25
42,42_Monterey_DraftGSP,No,0.25
42,42_Monterey_DraftGSP,Somewhat,0.25
42,42_Monterey_DraftGSP,No,0.15000000000000002
42,42_Monterey_DraftGSP,Somewhat,0.25
42,42_Monterey_DraftGSP,Yes,1.0
42,42_Monterey_DraftGSP,Yes,1.0
42,42_Monterey_DraftGSP,Yes,0.25
42,42_Monterey_DraftGSP,No,0.15000000000000002
42,42_Monterey_DraftGSP,Yes,1.0
42,42_Monterey_DraftGSP,Yes,1.0
42,42_Monterey_DraftGSP,Somewhat,0.25
43,43_UpperValley_DraftGSP,Yes,1.0
43,43_UpperValley_DraftGSP,Yes,1.0
43,43_UpperValley_DraftGSP,Yes,1.0
43,43_UpperValley_DraftGSP,Not Applicable,0.15000000000000002
43,43_UpperValley_DraftGSP,Somewhat,0.25
43,43_UpperValley_DraftGSP,Yes,1.0
43,43_UpperValley_DraftGSP,Yes,1.0
43,43_UpperValley_DraftGSP,Yes,1.0
43,43_UpperValley_DraftGSP,Somewhat,1.0
43,43_UpperValley_DraftGSP,Somewhat,1.0
43,43_UpperValley_DraftGSP,No,1.0
43,43_UpperValley_DraftGSP,No,1.0
43,43_UpperValley_DraftGSP,Somewhat,1.0
43,43_UpperValley_DraftGSP,Not Applicable,0.15000000000000002
43,43_UpperValley_DraftGSP,Yes,1.0
43,43_UpperValley_DraftGSP,No,0.15000000000000002
43,43_UpperValley_DraftGSP,Yes,1.0
43,43_UpperValley_DraftGSP,Yes,1.0
43,43_UpperValley_DraftGSP,Yes,0.25
43,43_UpperValley_DraftGSP,No,1.0
43,43_UpperValley_DraftGSP,Somewhat,0.25
43,43_UpperValley_DraftGSP,No,0.25
43,43_UpperValley_DraftGSP,Somewhat,1.0
43,43_UpperValley_DraftGSP,Somewhat,1.0
43,43_UpperValley_DraftGSP,Somewhat,0.25
43,43_UpperValley_DraftGSP,No,0.15000000000000002
43,43_UpperValley_DraftGSP,Not Applicable,0.15000000000000002
43,43_UpperValley_DraftGSP,Somewhat,0.25
43,43_UpperValley_DraftGSP,No,0.25
43,43_UpperValley_DraftGSP,No,0.25
43,43_UpperValley_DraftGSP,Not Applicable,0.15000000000000002
43,43_UpperValley_DraftGSP,No,0.25
43,43_UpperValley_DraftGSP,Somewhat,0.25
43,43_UpperValley_DraftGSP,Somewhat,0.25
43,43_UpperValley_DraftGSP,Yes,1.0
43,43_UpperValley_DraftGSP,No,0.25
43,43_UpperValley_DraftGSP,Somewhat,1.0
43,43_UpperValley_DraftGSP,Somewhat,1.0
43,43_UpperValley_DraftGSP,Somewhat,0.25
43,43_UpperValley_DraftGSP,No,0.25
43,43_UpperValley_DraftGSP,No,0.25
43,43_UpperValley_DraftGSP,Somewhat,0.25
43,43_UpperValley_DraftGSP,No,0.25
43,43_UpperValley_DraftGSP,Somewhat,0.25
43,43_UpperValley_DraftGSP,Somewhat,1.0
43,43_UpperValley_DraftGSP,Somewhat,0.25
43,43_UpperValley_DraftGSP,No,0.25
43,43_UpperValley_DraftGSP,No,0.15000000000000002
43,43_UpperValley_DraftGSP,Yes,1.0
43,43_UpperValley_DraftGSP,Somewhat,1.0
43,43_UpperValley_DraftGSP,Somewhat,0.25
44,44_SanAntonioCreekValley_DraftGSP,No,0.25
44,44_SanAntonioCreekValley_DraftGSP,Yes,0.25
44,44_SanAntonioCreekValley_DraftGSP,No,0.25
44,44_SanAntonioCreekValley_DraftGSP,Not Applicable,0.15000000000000002
44,44_SanAntonioCreekValley_DraftGSP,No,0.25
44,44_SanAntonioCreekValley_DraftGSP,Yes,1.0
44,44_SanAntonioCreekValley_DraftGSP,No,0.15000000000000002
44,44_SanAntonioCreekValley_DraftGSP,No,1.0
44,44_SanAntonioCreekValley_DraftGSP,Somewhat,1.0
44,44_SanAntonioCreekValley_DraftGSP,Somewhat,1.0
44,44_SanAntonioCreekValley_DraftGSP,No,1.0
44,44_SanAntonioCreekValley_DraftGSP,No,1.0
44,44_SanAntonioCreekValley_DraftGSP,Yes,1.0
44,44_SanAntonioCreekValley_DraftGSP,Not Applicable,0.15000000000000002
44,44_SanAntonioCreekValley_DraftGSP,Yes,1.0
44,44_SanAntonioCreekValley_DraftGSP,No,0.15000000000000002
44,44_SanAntonioCreekValley_DraftGSP,Yes,1.0
44,44_SanAntonioCreekValley_DraftGSP,Yes,1.0
44,44_SanAntonioCreekValley_DraftGSP,Yes,1.0
44,44_SanAntonioCreekValley_DraftGSP,No,0.15000000000000002
44,44_SanAntonioCreekValley_DraftGSP,Somewhat,0.25
44,44_SanAntonioCreekValley_DraftGSP,Somewhat,0.25
44,44_SanAntonioCreekValley_DraftGSP,Yes,0.25
44,44_SanAntonioCreekValley_DraftGSP,Somewhat,0.25
44,44_SanAntonioCreekValley_DraftGSP,Yes,1.0
44,44_SanAntonioCreekValley_DraftGSP,No,0.15000000000000002
44,44_SanAntonioCreekValley_DraftGSP,Not Applicable,0.15000000000000002
44,44_SanAntonioCreekValley_DraftGSP,Somewhat,0.25
44,44_SanAntonioCreekValley_DraftGSP,Somewhat,0.25
44,44_SanAntonioCreekValley_DraftGSP,No,0.15000000000000002
44,44_SanAntonioCreekValley_DraftGSP,Not Applicable,0.15000000000000002
44,44_SanAntonioCreekValley_DraftGSP,Somewhat,0.15000000000000002
44,44_SanAntonioCreekValley_DraftGSP,Yes,0.25
44,44_SanAntonioCreekValley_DraftGSP,Somewhat,0.25
44,44_SanAntonioCreekValley_DraftGSP,Somewhat,0.25
44,44_SanAntonioCreekValley_DraftGSP,Yes,0.25
44,44_SanAntonioCreekValley_DraftGSP,No,0.25
44,44_SanAntonioCreekValley_DraftGSP,Somewhat,0.25
44,44_SanAntonioCreekValley_DraftGSP,Yes,0.25
44,44_SanAntonioCreekValley_DraftGSP,No,0.15000000000000002
44,44_SanAntonioCreekValley_DraftGSP,Somewhat,0.25
44,44_SanAntonioCreekValley_DraftGSP,Somewhat,0.25
44,44_SanAntonioCreekValley_DraftGSP,Somewhat,0.15000000000000002
44,44_SanAntonioCreekValley_DraftGSP,Yes,1.0
44,44_SanAntonioCreekValley_DraftGSP,Yes,1.0
44,44_SanAntonioCreekValley_DraftGSP,Somewhat,0.25
44,44_SanAntonioCreekValley_DraftGSP,Somewhat,0.25
44,44_SanAntonioCreekValley_DraftGSP,Yes,1.0
44,44_SanAntonioCreekValley_DraftGSP,Yes,0.25
44,44_SanAntonioCreekValley_DraftGSP,Somewhat,0.25
44,44_SanAntonioCreekValley_DraftGSP,Somewhat,0.25
45,45_SanJacinto_DraftGSP,Yes,1.0
45,45_SanJacinto_DraftGSP,Somewhat,0.25
45,45_SanJacinto_DraftGSP,Somewhat,1.0
45,45_SanJacinto_DraftGSP,Not Applicable,0.25
45,45_SanJacinto_DraftGSP,Somewhat,0.25
45,45_SanJacinto_DraftGSP,Yes,1.0
45,45_SanJacinto_DraftGSP,Somewhat,0.15000000000000002
45,45_SanJacinto_DraftGSP,Yes,1.0
45,45_SanJacinto_DraftGSP,No,0.25
45,45_SanJacinto_DraftGSP,Somewhat,1.0
45,45_SanJacinto_DraftGSP,Yes,1.0
45,45_SanJacinto_DraftGSP,No,1.0
45,45_SanJacinto_DraftGSP,No,0.15000000000000002
45,45_SanJacinto_DraftGSP,No,0.15000000000000002
45,45_SanJacinto_DraftGSP,Yes,1.0
45,45_SanJacinto_DraftGSP,No,0.15000000000000002
45,45_SanJacinto_DraftGSP,Yes,1.0
45,45_SanJacinto_DraftGSP,Yes,1.0
45,45_SanJacinto_DraftGSP,Yes,0.25
45,45_SanJacinto_DraftGSP,No,0.15000000000000002
45,45_SanJacinto_DraftGSP,No,0.25
45,45_SanJacinto_DraftGSP,Somewhat,0.15000000000000002
45,45_SanJacinto_DraftGSP,Somewhat,0.25
45,45_SanJacinto_DraftGSP,No,0.25
45,45_SanJacinto_DraftGSP,Somewhat,0.25
45,45_SanJacinto_DraftGSP,No,0.15000000000000002
45,45_SanJacinto_DraftGSP,Not Applicable,0.15000000000000002
45,45_SanJacinto_DraftGSP,No,0.15000000000000002
45,45_SanJacinto_DraftGSP,Somewhat,0.25
45,45_SanJacinto_DraftGSP,No,0.15000000000000002
45,45_SanJacinto_DraftGSP,Not Applicable,0.15000000000000002
45,45_SanJacinto_DraftGSP,No,0.15000000000000002
45,45_SanJacinto_DraftGSP,Somewhat,0.25
45,45_SanJacinto_DraftGSP,Somewhat,0.25
45,45_SanJacinto_DraftGSP,No,0.15000000000000002
45,45_SanJacinto_DraftGSP,No,0.25
45,45_SanJacinto_DraftGSP,No,0.15000000000000002
45,45_SanJacinto_DraftGSP,No,0.25
45,45_SanJacinto_DraftGSP,No,0.25
45,45_SanJacinto_DraftGSP,No,0.25
45,45_SanJacinto_DraftGSP,No,0.25
45,45_SanJacinto_DraftGSP,Somewhat,0.25
45,45_SanJacinto_DraftGSP,No,0.15000000000000002
45,45_SanJacinto_DraftGSP,Somewhat,0.25
45,45_SanJacinto_DraftGSP,Somewhat,0.25
45,45_SanJacinto_DraftGSP,Somewhat,1.0
45,45_SanJacinto_DraftGSP,No,0.25
45,45_SanJacinto_DraftGSP,No,0.15000000000000002
45,45_SanJacinto_DraftGSP,Somewhat,1.0
45,45_SanJacinto_DraftGSP,Yes,0.25
45,45_SanJacinto_DraftGSP,No,0.25
46,46_Modesto_DraftGSP,Yes,1.0
46,46_Modesto_DraftGSP,Somewhat,0.25
46,46_Modesto_DraftGSP,Yes,1.0
46,46_Modesto_DraftGSP,Not Applicable,0.15000000000000002
46,46_Modesto_DraftGSP,Somewhat,0.25
46,46_Modesto_DraftGSP,Yes,1.0
46,46_Modesto_DraftGSP,Yes,0.25
46,46_Modesto_DraftGSP,No,1.0
46,46_Modesto_DraftGSP,Yes,1.0
46,46_Modesto_DraftGSP,No,0.15000000000000002
46,46_Modesto_DraftGSP,No,1.0
46,46_Modesto_DraftGSP,No,0.15000000000000002
46,46_Modesto_DraftGSP,Yes,1.0
46,46_Modesto_DraftGSP,No,0.15000000000000002
46,46_Modesto_DraftGSP,Yes,1.0
46,46_Modesto_DraftGSP,No,0.15000000000000002
46,46_Modesto_DraftGSP,Yes,1.0
46,46_Modesto_DraftGSP,Yes,1.0
46,46_Modesto_DraftGSP,Yes,1.0
46,46_Modesto_DraftGSP,No,0.15000000000000002
46,46_Modesto_DraftGSP,Yes,1.0
46,46_Modesto_DraftGSP,Somewhat,0.25
46,46_Modesto_DraftGSP,Yes,1.0
46,46_Modesto_DraftGSP,Yes,1.0
46,46_Modesto_DraftGSP,Yes,0.25
46,46_Modesto_DraftGSP,No,0.15000000000000002
46,46_Modesto_DraftGSP,Not Applicable,0.15000000000000002
46,46_Modesto_DraftGSP,Somewhat,0.25
46,46_Modesto_DraftGSP,No,1.0
46,46_Modesto_DraftGSP,No,0.15000000000000002
46,46_Modesto_DraftGSP,No,0.15000000000000002
46,46_Modesto_DraftGSP,No,0.15000000000000002
46,46_Modesto_DraftGSP,Yes,0.25
46,46_Modesto_DraftGSP,Somewhat,0.25
46,46_Modesto_DraftGSP,Somewhat,0.25
46,46_Modesto_DraftGSP,No,0.15000000000000002
46,46_Modesto_DraftGSP,No,0.25
46,46_Modesto_DraftGSP,Somewhat,0.15000000000000002
46,46_Modesto_DraftGSP,Yes,1.0
46,46_Modesto_DraftGSP,Yes,1.0
46,46_Modesto_DraftGSP,No,0.25
46,46_Modesto_DraftGSP,Yes,1.0
46,46_Modesto_DraftGSP,Somewhat,0.25
46,46_Modesto_DraftGSP,Somewhat,1.0
46,46_Modesto_DraftGSP,Yes,0.25
46,46_Modesto_DraftGSP,Yes,1.0
46,46_Modesto_DraftGSP,Yes,1.0
46,46_Modesto_DraftGSP,Somewhat,1.0
46,46_Modesto_DraftGSP,No,0.25
46,46_Modesto_DraftGSP,Somewhat,0.25
46,46_Modesto_DraftGSP,Somewhat,0.25
47,47_Turlock_DraftGSP,Somewhat,1.0
47,47_Turlock_DraftGSP,Somewhat,1.0
47,47_Turlock_DraftGSP,Somewhat,1.0
47,47_Turlock_DraftGSP,Not Applicable,0.25
47,47_Turlock_DraftGSP,Somewhat,0.25
47,47_Turlock_DraftGSP,Yes,1.0
47,47_Turlock_DraftGSP,Yes,1.0
47,47_Turlock_DraftGSP,Yes,1.0
47,47_Turlock_DraftGSP,Yes,1.0
47,47_Turlock_DraftGSP,Somewhat,1.0
47,47_Turlock_DraftGSP,Somewhat,1.0
47,47_Turlock_DraftGSP,Yes,1.0
47,47_Turlock_DraftGSP,Yes,1.0
47,47_Turlock_DraftGSP,No,0.15000000000000002
47,47_Turlock_DraftGSP,Yes,1.0
47,47_Turlock_DraftGSP,No,0.15000000000000002
47,47_Turlock_DraftGSP,Yes,1.0
47,47_Turlock_DraftGSP,Yes,1.0
47,47_Turlock_DraftGSP,Yes,1.0
47,47_Turlock_DraftGSP,No,0.15000000000000002
47,47_Turlock_DraftGSP,Somewhat,1.0
47,47_Turlock_DraftGSP,Somewhat,0.25
47,47_Turlock_DraftGSP,Somewhat,1.0
47,47_Turlock_DraftGSP,Yes,1.0
47,47_Turlock_DraftGSP,Yes,0.25
47,47_Turlock_DraftGSP,No,0.25
47,47_Turlock_DraftGSP,Not Applicable,0.15000000000000002
47,47_Turlock_DraftGSP,Somewhat,0.25
47,47_Turlock_DraftGSP,Somewhat,1.0
47,47_Turlock_DraftGSP,No,0.15000000000000002
47,47_Turlock_DraftGSP,Not Applicable,0.15000000000000002
47,47_Turlock_DraftGSP,No,0.15000000000000002
47,47_Turlock_DraftGSP,Yes,0.25
47,47_Turlock_DraftGSP,Somewhat,0.25
47,47_Turlock_DraftGSP,Yes,1.0
47,47_Turlock_DraftGSP,No,0.25
47,47_Turlock_DraftGSP,No,0.25
47,47_Turlock_DraftGSP,No,0.15000000000000002
47,47_Turlock_DraftGSP,Yes,1.0
47,47_Turlock_DraftGSP,Yes,1.0
47,47_Turlock_DraftGSP,Yes,1.0
47,47_Turlock_DraftGSP,Yes,1.0
47,47_Turlock_DraftGSP,No,0.25
47,47_Turlock_DraftGSP,Somewhat,0.25
47,47_Turlock_DraftGSP,Somewhat,1.0
47,47_Turlock_DraftGSP,Yes,1.0
47,47_Turlock_DraftGSP,Yes,1.0
47,47_Turlock_DraftGSP,Somewhat,1.0
47,47_Turlock_DraftGSP,No,1.0
47,47_Turlock_DraftGSP,Yes,1.0
47,47_Turlock_DraftGSP,Somewhat,0.25
49,49_WhiteWolf_DraftGSP,Somewhat,0.25
49,49_WhiteWolf_DraftGSP,Somewhat,0.25
49,49_WhiteWolf_DraftGSP,Somewhat,0.25
49,49_WhiteWolf_DraftGSP,Not Applicable,0.15000000000000002
49,49_WhiteWolf_DraftGSP,Somewhat,0.25
49,49_WhiteWolf_DraftGSP,Yes,1.0
49,49_WhiteWolf_DraftGSP,No,0.25
49,49_WhiteWolf_DraftGSP,No,0.25
49,49_WhiteWolf_DraftGSP,Somewhat,1.0
49,49_WhiteWolf_DraftGSP,Somewhat,1.0
49,49_WhiteWolf_DraftGSP,No,0.25
49,49_WhiteWolf_DraftGSP,Yes,1.0
49,49_WhiteWolf_DraftGSP,Yes,0.25
49,49_WhiteWolf_DraftGSP,Not Applicable,0.15000000000000002
49,49_WhiteWolf_DraftGSP,Yes,1.0
49,49_WhiteWolf_DraftGSP,No,0.15000000000000002
49,49_WhiteWolf_DraftGSP,Yes,1.0
49,49_WhiteWolf_DraftGSP,Yes,1.0
49,49_WhiteWolf_DraftGSP,Yes,1.0
49,49_WhiteWolf_DraftGSP,Yes,1.0
49,49_WhiteWolf_DraftGSP,Somewhat,0.25
49,49_WhiteWolf_DraftGSP,Somewhat,0.15000000000000002
49,49_WhiteWolf_DraftGSP,Somewhat,0.25
49,49_WhiteWolf_DraftGSP,Yes,0.25
49,49_WhiteWolf_DraftGSP,Somewhat,0.25
49,49_WhiteWolf_DraftGSP,No,0.15000000000000002
49,49_WhiteWolf_DraftGSP,No,0.15000000000000002
49,49_WhiteWolf_DraftGSP,Somewhat,0.25
49,49_WhiteWolf_DraftGSP,No,0.25
49,49_WhiteWolf_DraftGSP,No,0.15000000000000002
49,49_WhiteWolf_DraftGSP,No,0.15000000000000002
49,49_WhiteWolf_DraftGSP,Somewhat,0.25
49,49_WhiteWolf_DraftGSP,Somewhat,1.0
49,49_WhiteWolf_DraftGSP,Somewhat,0.25
49,49_WhiteWolf_DraftGSP,Yes,1.0
49,49_WhiteWolf_DraftGSP,Somewhat,0.25
49,49_WhiteWolf_DraftGSP,No,0.25
49,49_WhiteWolf_DraftGSP,No,0.15000000000000002
49,49_WhiteWolf_DraftGSP,Somewhat,0.25
49,49_WhiteWolf_DraftGSP,No,0.25
49,49_WhiteWolf_DraftGSP,No,0.15000000000000002
49,49_WhiteWolf_DraftGSP,Somewhat,0.25
49,49_WhiteWolf_DraftGSP,Somewhat,0.25
49,49_WhiteWolf_DraftGSP,Yes,0.25
49,49_WhiteWolf_DraftGSP,Somewhat,1.0
49,49_WhiteWolf_DraftGSP,Yes,1.0
49,49_WhiteWolf_DraftGSP,Somewhat,1.0
49,49_WhiteWolf_DraftGSP,Yes,1.0
49,49_WhiteWolf_DraftGSP,Yes,0.25
49,49_WhiteWolf_DraftGSP,Yes,0.25
49,49_WhiteWolf_DraftGSP,Somewhat,0.25
51,51_UpperSanLuisReyValley_DraftGSP,Somewhat,0.25
51,51_UpperSanLuisReyValley_DraftGSP,Somewhat,0.25
51,51_UpperSanLuisReyValley_DraftGSP,Somewhat,0.25
51,51_UpperSanLuisReyValley_DraftGSP,Yes,1.0
51,51_UpperSanLuisReyValley_DraftGSP,Somewhat,0.25
51,51_UpperSanLuisReyValley_DraftGSP,Yes,1.0
51,51_UpperSanLuisReyValley_DraftGSP,No,0.15000000000000002
51,51_UpperSanLuisReyValley_DraftGSP,Yes,1.0
51,51_UpperSanLuisReyValley_DraftGSP,Somewhat,1.0
51,51_UpperSanLuisReyValley_DraftGSP,Somewhat,0.25
51,51_UpperSanLuisReyValley_DraftGSP,Yes,1.0
51,51_UpperSanLuisReyValley_DraftGSP,No,1.0
51,51_UpperSanLuisReyValley_DraftGSP,No,0.15000000000000002
51,51_UpperSanLuisReyValley_DraftGSP,Not Applicable,0.15000000000000002
51,51_UpperSanLuisReyValley_DraftGSP,Somewhat,0.15000000000000002
51,51_UpperSanLuisReyValley_DraftGSP,No,0.15000000000000002
51,51_UpperSanLuisReyValley_DraftGSP,Somewhat,0.15000000000000002
51,51_UpperSanLuisReyValley_DraftGSP,Somewhat,0.15000000000000002
51,51_UpperSanLuisReyValley_DraftGSP,Somewhat,0.15000000000000002
51,51_UpperSanLuisReyValley_DraftGSP,No,0.15000000000000002
51,51_UpperSanLuisReyValley_DraftGSP,Somewhat,0.25
51,51_UpperSanLuisReyValley_DraftGSP,Somewhat,0.15000000000000002
51,51_UpperSanLuisReyValley_DraftGSP,Yes,1.0
51,51_UpperSanLuisReyValley_DraftGSP,Yes,1.0
51,51_UpperSanLuisReyValley_DraftGSP,No,0.25
51,51_UpperSanLuisReyValley_DraftGSP,No,0.15000000000000002
51,51_UpperSanLuisReyValley_DraftGSP,No,0.15000000000000002
51,51_UpperSanLuisReyValley_DraftGSP,No,0.25
51,51_UpperSanLuisReyValley_DraftGSP,No,0.25
51,51_UpperSanLuisReyValley_DraftGSP,No,0.15000000000000002
51,51_UpperSanLuisReyValley_DraftGSP,No,0.25
51,51_UpperSanLuisReyValley_DraftGSP,No,0.25
51,51_UpperSanLuisReyValley_DraftGSP,Somewhat,0.25
51,51_UpperSanLuisReyValley_DraftGSP,Somewhat,0.25
51,51_UpperSanLuisReyValley_DraftGSP,Somewhat,0.25
51,51_UpperSanLuisReyValley_DraftGSP,Somewhat,0.25
51,51_UpperSanLuisReyValley_DraftGSP,No,0.25
51,51_UpperSanLuisReyValley_DraftGSP,Somewhat,0.25
51,51_UpperSanLuisReyValley_DraftGSP,Somewhat,0.25
51,51_UpperSanLuisReyValley_DraftGSP,No,0.15000000000000002
51,51_UpperSanLuisReyValley_DraftGSP,No,0.25
51,51_UpperSanLuisReyValley_DraftGSP,Somewhat,0.25
51,51_UpperSanLuisReyValley_DraftGSP,No,0.15000000000000002
51,51_UpperSanLuisReyValley_DraftGSP,Somewhat,0.25
51,51_UpperSanLuisReyValley_DraftGSP,Yes,0.25
51,51_UpperSanLuisReyValley_DraftGSP,Somewhat,0.25
51,51_UpperSanLuisReyValley_DraftGSP,Somewhat,0.25
51,51_UpperSanLuisReyValley_DraftGSP,No,0.15000000000000002
51,51_UpperSanLuisReyValley_DraftGSP,Yes,1.0
51,51_UpperSanLuisReyValley_DraftGSP,Somewhat,0.25
51,51_UpperSanLuisReyValley_DraftGSP,Somewhat,0.25
52,52_SanPasqual_DraftGSP,Not Applicable,0.25
52,52_SanPasqual_DraftGSP,Yes,1.0
52,52_SanPasqual_DraftGSP,Not Applicable,0.25
52,52_SanPasqual_DraftGSP,Somewhat,0.25
52,52_SanPasqual_DraftGSP,Somewhat,0.25
52,52_SanPasqual_DraftGSP,No,0.15000000000000002
52,52_SanPasqual_DraftGSP,Not Applicable,0.15000000000000002
52,52_SanPasqual_DraftGSP,Yes,1.0
52,52_SanPasqual_DraftGSP,No,0.15000000000000002
52,52_SanPasqual_DraftGSP,Somewhat,1.0
52,52_SanPasqual_DraftGSP,No,1.0
52,52_SanPasqual_DraftGSP,No,1.0
52,52_SanPasqual_DraftGSP,Somewhat,1.0
52,52_SanPasqual_DraftGSP,Not Applicable,0.15000000000000002
52,52_SanPasqual_DraftGSP,Somewhat,1.0
52,52_SanPasqual_DraftGSP,No,0.15000000000000002
52,52_SanPasqual_DraftGSP,Yes,1.0
52,52_SanPasqual_DraftGSP,Yes,1.0
52,52_SanPasqual_DraftGSP,Yes,1.0
52,52_SanPasqual_DraftGSP,No,0.15000000000000002
52,52_SanPasqual_DraftGSP,Somewhat,0.25
52,52_SanPasqual_DraftGSP,Somewhat,0.25
52,52_SanPasqual_DraftGSP,Yes,1.0
52,52_SanPasqual_DraftGSP,Yes,1.0
52,52_SanPasqual_DraftGSP,No,0.25
52,52_SanPasqual_DraftGSP,Not Applicable,0.15000000000000002
52,52_SanPasqual_DraftGSP,No,0.15000000000000002
52,52_SanPasqual_DraftGSP,Somewhat,0.25
52,52_SanPasqual_DraftGSP,Somewhat,1.0
52,52_SanPasqual_DraftGSP,Not Applicable,0.15000000000000002
52,52_SanPasqual_DraftGSP,No,0.15000000000000002
52,52_SanPasqual_DraftGSP,Somewhat,1.0
52,52_SanPasqual_DraftGSP,Somewhat,0.25
52,52_SanPasqual_DraftGSP,Somewhat,0.15000000000000002
52,52_SanPasqual_DraftGSP,No,0.25
52,52_SanPasqual_DraftGSP,Somewhat,0.25
52,52_SanPasqual_DraftGSP,Somewhat,0.25
52,52_SanPasqual_DraftGSP,Somewhat,0.25
52,52_SanPasqual_DraftGSP,Somewhat,0.25
52,52_SanPasqual_DraftGSP,No,0.15000000000000002
52,52_SanPasqual_DraftGSP,No,0.15000000000000002
52,52_SanPasqual_DraftGSP,Somewhat,0.25
52,52_SanPasqual_DraftGSP,No,0.15000000000000002
52,52_SanPasqual_DraftGSP,Somewhat,0.25
52,52_SanPasqual_DraftGSP,Somewhat,0.25
52,52_SanPasqual_DraftGSP,Somewhat,0.25
52,52_SanPasqual_DraftGSP,No,0.25
52,52_SanPasqual_DraftGSP,No,0.15000000000000002
